date,price,price_diff,sigma_price,ewma_short,ewma_long,raw_forecast,scaled_forecast,capped_forecast,N_unrounded,position,forecast_scale,buffer_contracts,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2006-01-03,2243.739990234375,0.0,,2243.739990234375,2243.739990234375,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-04,2263.4599609375,19.719970703125,,2247.325439453125,2244.3467585637018,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-05,2276.8701171875,13.41015625,,2252.697199041193,2245.347477290588,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-06,2305.6201171875,28.75,,2262.3195477950667,2247.2020200566467,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-09,2318.68994140625,13.06982421875,,2272.568710269827,2249.401648405865,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-10,2320.320068359375,1.630126953125,,2281.2507753770174,2251.583753635204,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-11,2331.360107421875,11.0400390625,,2290.3615630215368,2254.0384106747942,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-12,2316.68994140625,-14.670166015625,,2295.1485409096663,2255.966150081916,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-01-13,2317.0400390625,0.35009765625,,2299.1288133010903,2257.845346665934,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-17,2302.68994140625,-14.35009765625,,2299.776291138392,2259.2251803502513,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-01-18,2279.639892578125,-23.050048828125,,2296.115127763798,2259.853325341878,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-01-19,2301.81005859375,22.170166015625,,2297.15056973288,2261.144301749628,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-20,2247.699951171875,-54.110107421875,,2288.1595481763334,2260.730629424159,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-01-23,2248.469970703125,0.77001953125,,2280.9432613630224,2260.3533783865887,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-24,2265.25,16.780029296875,,2278.0899411152,2260.5040436670015,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-25,2260.64990234375,-4.60009765625,,2274.9190249749363,2260.508531626286,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-01-26,2283.0,22.35009765625,,2276.3882931613116,2261.2005768070158,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-27,2304.22998046875,21.22998046875,,2281.4504181263,2262.524558458146,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-30,2306.780029296875,2.550048828125,,2286.0558019754953,2263.886265253184,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-01-31,2305.820068359375,-0.9599609375,,2289.6493049543824,2265.1765361179896,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-02-01,2310.56005859375,4.739990234375,,2293.45126016154,2266.5729521941666,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-02-02,2281.570068359375,-28.989990234375,,2291.291043470237,2267.034401922327,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-02-03,2262.580078125,-18.989990234375,,2286.070867952921,2266.897345805486,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-02-06,2258.800048828125,-3.780029296875,,2281.1125372029583,2266.6481982061828,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-02-07,2244.9599609375,-13.840087890625,,2274.5393415183294,2265.980867828685,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-02-08,2266.97998046875,22.02001953125,,2273.1649122365875,2266.0116097560717,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-02-09,2255.8701171875,-11.10986328125,,2270.0204040458443,2265.699563830885,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-02-10,2261.8798828125,6.009765625,,2268.5403092761453,2265.5820351841653,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-02-13,2239.81005859375,-22.06982421875,,2263.3166273338916,2264.789051289076,,,,,0,3.636059743016848,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-02-14,2262.169921875,22.35986328125,,2263.1081354322746,2264.7084626917194,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-02-15,2276.429931640625,14.260009765625,,2265.530280197429,2265.0691232747627,,,,,0,3.636059743016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-02-16,2294.6298828125,18.199951171875,18.69800059541942,2270.8211170365325,2265.978685106693,0.2589812694211787,0.9416713679377482,0.9416713679377482,0.8014455613244053,0,3.636059743016848,0.8510883824359703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-02-17,2282.360107421875,-12.269775390625,18.85679501766623,2272.9191152884127,2266.4827288702368,0.34132981835704107,1.2410956116192902,1.2410956116192902,1.0529921208329192,0,3.636059743016848,0.8484375506404804,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-02-21,2262.9599609375,-19.400146484375,18.885931519751978,2271.108359951883,2266.374336010768,0.2506640424997821,0.9114294339553219,0.9114294339553219,0.7789521116327167,0,3.636059743016848,0.8546488434681173,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-02-22,2283.169921875,20.2099609375,19.079129365559638,2273.3013712106313,2266.891123268129,0.3359822044119941,1.2216513678325094,1.2216513678325094,1.0242084514449312,0,3.636059743016848,0.8383803091565417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1,OOS
2006-02-23,2279.320068359375,-3.849853515625,18.362208923192362,2274.39567978313,2267.2735523478595,0.38786877249147406,1.4103140292296095,1.4103140292296095,1.2306389822400852,0,3.636059743016848,0.8725992628126429,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10000.0,0.0,1,OOS
2006-02-24,2287.0400390625,7.719970703125,18.255694306574757,2276.694654197561,2267.881751939079,0.48274812836385783,1.7553010355605532,1.7553010355605532,1.5350787660895935,1,3.636059743016848,0.8745387457709601,0.0,0.0,1.0,3.0,0.0,0.4574080078125,-3.4574080078125,9996.542591992187,0.00034574080078127737,1,OOS
2006-02-27,2307.179931640625,20.139892578125,18.630747636558958,2282.2374319144815,2269.0909266991266,0.7056348715473763,2.5657305497022795,2.5657305497022795,2.1798779843700045,1,3.636059743016848,0.8496129824010366,1.0,20.139892578125,0.0,0.0,0.0,0.0,20.139892578125,10016.682484570312,0.0,1,OOS
2006-02-28,2281.389892578125,-25.7900390625,19.033802622487222,2282.0833338533257,2269.4693564184804,0.6627145234732392,2.4096695999136393,2.4096695999136393,2.0267995908381238,1,3.636059743016848,0.8411109933539284,1.0,-25.7900390625,0.0,0.0,0.0,0.0,-25.7900390625,9990.892445507812,0.00257470865251314,1,OOS
2006-03-01,2314.639892578125,33.25,19.8373257288351,2288.0027081669255,2270.8592190695463,0.8642036397305202,3.14229606419278,3.14229606419278,2.4992644369807473,2,3.636059743016848,0.7953624947885936,1.0,33.25,1.0,3.0,0.0,0.462927978515625,29.787072021484374,10020.679517529297,0.0,1,OOS
2006-03-02,2311.110107421875,-3.52978515625,19.846567531050585,2292.204053486007,2272.097707941926,1.0130893169624537,3.6836532814876137,3.6836532814876137,2.932906787080743,2,3.636059743016848,0.7961951255891033,2.0,-7.0595703125,0.0,0.0,0.0,0.0,-7.0595703125,10013.619947216797,0.0007045001589114398,1,OOS
2006-03-03,2302.60009765625,-8.510009765625,19.7386693628643,2294.094243335142,2273.036243010059,1.0668399139762077,3.879093663452446,3.879093663452446,3.116469916840918,2,3.636059743016848,0.8034015641857993,2.0,-17.02001953125,0.0,0.0,0.0,0.0,-17.02001953125,9996.599927685547,0.002402989717576266,1,OOS
2006-03-06,2286.030029296875,-16.570068359375,19.52670109370132,2292.6280226009117,2273.436051818884,0.9828578155589331,3.573729736263315,3.573729736263315,2.922951774251781,2,3.636059743016848,0.8178995027497558,2.0,-33.14013671875,0.0,0.0,0.0,0.0,-33.14013671875,9963.459790966797,0.005710164311951583,1,OOS
