cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
-0.051898519375779044,-0.007158858431467981,-0.051850526049390826,0.5823345366015624,0.3136761054367025,-0.0107863470819183,-0.01101251495071843,-1.173022495965903,-0.000435432269350917,0.18085260454941168,-0.18172346908811352,-0.016973694140260114,0.01610282960155828,0.6743090433668648,0.1473361291159461,28.918181818181818,0.9652207415946767,-15.301361228515603,0.28,0.01975973731449501,-0.03138966950191349,0.02883103198390835,0.012963950309361245,-0.01489784627794498,-0.1860093283627009
