period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2018-10,2018-10-01,2018-10-31,23,-0.2753780093820628,0.0441695623992051,-0.3019459361726091,-6.234565035831522
2019-05,2019-05-01,2019-05-31,22,-0.23436350244722604,0.036524728928558625,-0.2432653385728759,-6.416570617283284
2016-06,2016-06-01,2016-06-30,21,-0.23235485921900756,0.046590292011156956,-0.2567036999320611,-4.987194739268122
2016-01,2016-01-04,2016-01-29,19,-0.15985842885958423,0.021917080986600113,-0.14121343724617552,-7.293782824333227
2007-11,2007-11-01,2007-11-30,21,-0.15259479393106423,0.02144151416589315,-0.1239240911614149,-7.116791880948202
