date,equity
1955-10-24,100000.0
1955-10-25,100000.0
1955-10-26,100000.0
1955-10-27,100000.0
1955-10-28,100000.0
1955-10-31,100000.0
1955-11-01,100000.0
1955-11-02,100000.0
1955-11-03,100000.0
1955-11-04,100000.0
1955-11-07,100000.0
1955-11-09,100000.0
1955-11-10,100000.0
1955-11-11,100000.0
1955-11-14,100000.0
1955-11-15,100000.0
1955-11-16,100000.0
1955-11-17,100000.0
1955-11-18,100000.0
1955-11-21,100000.0
1955-11-22,100000.0
1955-11-23,100000.0
1955-11-25,100000.0
1955-11-28,100000.0
1955-11-29,100000.0
1955-11-30,100000.0
1955-12-01,100000.0
1955-12-02,100000.0
1955-12-05,100000.0
1955-12-06,100000.0
1955-12-07,100000.0
1955-12-08,99872.40996003723
1955-12-09,99914.11716610432
1955-12-12,99615.40054997518
1955-12-13,99632.04349123983
1955-12-14,99399.52636478283
1955-12-15,99386.56119996052
1955-12-16,99413.70479174824
1955-12-19,99358.71108164891
1955-12-20,99322.98935972954
1955-12-21,99656.52147107219
1955-12-22,99479.72752184208
1955-12-23,99517.72646278662
1955-12-27,99397.45273704911
1955-12-28,99321.01858030487
1955-12-29,99357.70201519351
1955-12-30,99443.26397921596
1956-01-03,99244.71329165829
1956-01-04,99149.44269208943
1956-01-05,99117.57101929413
1956-01-06,99208.09943388726
1956-01-09,98881.70523111848
1956-01-10,98738.7908829382
1956-01-11,98787.43028014341
1956-01-12,98862.67263255411
1956-01-13,98845.18309880173
1956-01-16,98733.87400452701
1956-01-17,98765.88108657907
1956-01-18,98730.84313435818
1956-01-19,98694.39157553193
1956-01-20,98686.76360546406
1956-01-23,98682.39125485576
1956-01-24,98576.51845386646
1956-01-25,98559.8491343487
1956-01-26,98608.63763134631
1956-01-27,98626.36022914748
1956-01-30,98584.0865026895
1956-01-31,98490.5820869633
1956-02-01,98428.78783733823
1956-02-02,98377.82994680323
1956-02-03,98258.36913595964
1956-02-06,98244.14988215851
1956-02-07,98248.98724335516
1956-02-08,98257.47000951487
1956-02-09,98264.23908392907
1956-02-10,98257.69788865602
1956-02-13,98257.3584215237
1956-02-14,98271.6616767107
1956-02-15,98150.6543077939
1956-02-16,98182.62577964447
1956-02-17,98064.15897203807
1956-02-20,98063.83597325449
1956-02-21,98050.74196349895
1956-02-23,98031.13404823339
1956-02-24,98027.65106680262
1956-02-27,98012.80227807688
1956-02-28,98023.9242344853
1956-02-29,97999.0871481125
1956-03-01,98032.71581819213
1956-03-02,98100.70166661304
1956-03-05,98172.95674698298
1956-03-06,98147.0723357946
1956-03-07,98110.77601122165
1956-03-08,98167.33339096003
1956-03-09,98528.13960126793
1956-03-12,98821.4657851425
1956-03-13,98757.2060693057
1956-03-14,99140.736163098
1956-03-15,99506.04878309999
1956-03-16,99621.83419964828
1956-03-19,99970.52424758
1956-03-20,100182.54003367705
1956-03-21,99694.40057388616
1956-03-22,100047.81774129622
1956-03-23,100123.52224992322
1956-03-26,99966.19647663888
1956-03-27,99682.26245154676
1956-03-28,99885.21856895517
1956-03-29,99861.33842923392
1956-04-02,100030.5837711789
1956-04-03,99890.63089095971
1956-04-04,100107.96462127678
1956-04-05,99906.6557795258
1956-04-06,100153.33419277605
1956-04-09,99938.2271256711
1956-04-10,99339.30784204822
1956-04-11,99642.43744868191
1956-04-12,99409.82559786302
1956-04-13,99355.06340621728
1956-04-16,99362.36209169387
1956-04-17,99338.80671786678
1956-04-18,99189.05481207631
1956-04-19,99053.32061056995
1956-04-20,99193.02293309919
1956-04-23,99102.26490540117
1956-04-24,98811.55247699803
1956-04-25,98706.40888394463
1956-04-26,98934.66403755962
1956-04-27,99206.87654555628
1956-04-30,99402.82659722173
1956-05-01,99268.22320760785
1956-05-02,99272.25654879624
1956-05-03,99367.37045754523
1956-05-04,99474.54013680435
1956-05-07,99250.1004043596
1956-05-08,99081.37538598865
1956-05-09,99007.58590123524
1956-05-10,98324.00159798328
1956-05-11,98286.85289230652
1956-05-14,98133.90999395902
1956-05-15,97893.72104214854
1956-05-16,97776.78821537184
1956-05-17,97851.67418533082
1956-05-18,97820.73438331732
1956-05-21,97788.32674563311
1956-05-22,97791.47452133728
1956-05-23,97803.47564178577
1956-05-24,97880.95704745357
1956-05-25,97845.22675125847
1956-05-28,98100.3337658004
1956-05-29,97422.33454266179
1956-05-31,97381.05830545454
1956-06-01,97202.9879037029
1956-06-04,97087.54773154363
1956-06-05,97077.57731974054
1956-06-06,97148.89989199827
1956-06-07,97028.52673227662
1956-06-08,97253.66355981726
1956-06-11,97096.6140686982
1956-06-12,96938.49200007405
1956-06-13,96922.56593501686
1956-06-14,96934.70911479955
1956-06-15,96922.1091473089
1956-06-18,96941.10982080895
1956-06-19,96934.17707147227
1956-06-20,96914.21935557402
1956-06-21,96886.8046937875
1956-06-22,96888.44331938961
1956-06-25,96891.08008619976
1956-06-26,96882.49600691847
1956-06-27,96876.9121203355
1956-06-28,96872.9784169437
1956-06-29,96859.2798229305
1956-07-02,96853.37443348301
1956-07-03,96883.68068354299
1956-07-05,96933.26460681335
1956-07-06,96960.9204098728
1956-07-09,96988.03562317109
1956-07-10,97062.76186099194
1956-07-11,97099.65786471587
1956-07-12,97041.94559311571
1956-07-13,97089.24021013534
1956-07-16,97290.52323613765
1956-07-17,97429.732912214
1956-07-18,97419.38716911322
1956-07-19,97435.43400534106
1956-07-20,97460.38378721252
1956-07-23,97440.52549934544
1956-07-24,97438.3707458687
1956-07-25,97483.10945119859
1956-07-26,97509.59701295389
1956-07-27,97028.92756196008
1956-07-30,96928.18799671337
1956-07-31,97399.25277071258
1956-08-01,97670.56589025163
1956-08-02,97686.01154797632
1956-08-03,97685.4740239364
1956-08-06,96823.22782791941
1956-08-07,97028.25989946321
1956-08-08,97235.46276391257
1956-08-09,97189.69756043449
1956-08-10,96942.40685685835
1956-08-13,96389.39152691975
1956-08-14,95750.36647462734
1956-08-15,96483.28474155848
1956-08-16,96418.43674983017
1956-08-17,96385.12030400772
1956-08-20,96064.40211063632
1956-08-21,95883.64392046069
1956-08-22,95690.22133642605
1956-08-23,95825.80935958527
1956-08-24,95809.32160441561
1956-08-27,95751.00638452353
1956-08-28,95731.42979009516
1956-08-29,95705.11108725934
1956-08-30,95676.60905726638
1956-08-31,95651.11719922801
1956-09-04,95629.4912509421
1956-09-05,95620.89103351132
1956-09-06,95615.03811857052
1956-09-07,95613.73095435135
1956-09-10,95610.44160980171
1956-09-11,95607.78622960529
1956-09-12,95613.38332223431
1956-09-13,95677.569257429
1956-09-14,95507.53677173161
1956-09-17,95518.8580327758
1956-09-18,95554.54240975529
1956-09-19,95625.73138516308
1956-09-20,95622.7004462678
1956-09-21,95543.73757164484
1956-09-24,95579.64809223407
1956-09-25,95721.65252229226
1956-09-26,95698.80203584675
1956-09-27,95753.23721845301
1956-09-28,95822.33693208484
1956-10-01,96028.11382108367
1956-10-02,95614.93703094833
1956-10-03,95286.83119354775
1956-10-04,95280.72219062215
1956-10-05,95223.54811078055
1956-10-08,95226.18701136569
1956-10-09,95289.74854389558
1956-10-10,95094.4868357885
1956-10-11,95095.84519691717
1956-10-12,95050.74192597685
1956-10-15,95070.8378284693
1956-10-16,95106.92104541464
1956-10-17,95157.60106974536
1956-10-18,95143.24840050322
1956-10-19,95158.69064713629
1956-10-22,95159.37861559066
1956-10-23,95177.4238493466
1956-10-24,95211.08501086947
1956-10-25,95225.15538992576
1956-10-26,95128.05509221362
1956-10-29,95096.63956664255
1956-10-30,95090.84320095739
1956-10-31,95318.94281076746
1956-11-01,95028.57780303594
1956-11-02,94921.65274154194
1956-11-05,94799.96129027677
1956-11-07,94841.73180931674
1956-11-08,94866.69225176511
1956-11-09,94887.5152719991
1956-11-12,94874.70176421145
1956-11-13,94889.95689344336
1956-11-14,94911.04417072657
1956-11-15,94938.15395832717
1956-11-16,94923.25790178785
1956-11-19,95006.36300398789
1956-11-20,95113.79656248348
1956-11-21,95178.24379376488
1956-11-23,94973.4148974759
1956-11-26,95081.17009560489
1956-11-27,95047.22166862023
1956-11-28,95293.88997000201
1956-11-29,95311.71849141397
1956-11-30,94869.5014915302
1956-12-03,94388.69934967806
1956-12-04,94432.51982026937
1956-12-05,94235.7254423296
1956-12-06,94114.76877241973
1956-12-07,94059.82441334831
1956-12-10,94079.56273815989
1956-12-11,94100.90482748298
1956-12-12,94122.31054887963
1956-12-13,94096.34820745088
1956-12-14,94091.75688782886
1956-12-17,94089.53038126686
1956-12-18,94087.86046182888
1956-12-19,94088.76659079596
1956-12-20,94088.70144606383
1956-12-21,94079.92527461878
1956-12-26,94078.78351020195
1956-12-27,94079.84742776975
1956-12-28,94070.92172794625
1956-12-31,94065.29682894987
1957-01-02,94056.39962505653
1957-01-03,94049.86599708108
1957-01-04,94047.56021499819
1957-01-07,94041.89497191204
1957-01-08,94035.38807727578
1957-01-09,94031.25128373527
1957-01-10,94027.82443934926
1957-01-11,94027.19592678407
1957-01-14,94031.32500024255
1957-01-15,94068.6416472399
1957-01-16,94047.82403471031
1957-01-17,94040.4172251462
1957-01-18,94165.47242151423
1957-01-21,94201.75453165159
1957-01-22,94113.98599949255
1957-01-23,93884.04596015633
1957-01-24,93761.99490199042
1957-01-25,93910.55427713625
1957-01-28,94162.79772559783
1957-01-29,93979.81034166356
1957-01-30,93810.3488625556
1957-01-31,93952.51145843089
1957-02-01,94037.86560132074
1957-02-04,94114.60484209491
1957-02-05,94698.41022321236
1957-02-06,94745.48201951415
1957-02-07,94926.7826077873
1957-02-08,95221.25395870281
1957-02-11,95976.58279966972
1957-02-12,96145.87107908665
1957-02-13,95507.68964690092
1957-02-14,95549.4400209035
1957-02-15,95091.49332323295
1957-02-18,95125.82864640688
1957-02-19,95100.33180498274
1957-02-20,94979.67751278145
1957-02-21,95105.61263487945
1957-02-25,95189.5363564264
1957-02-26,95130.27274045013
1957-02-27,95164.159697283
1957-02-28,95288.99393498141
1957-03-01,94876.89394053546
1957-03-04,94580.80218264014
1957-03-05,94443.29363731713
1957-03-06,94436.08943562284
1957-03-07,94440.5914190561
1957-03-08,94520.95989218472
1957-03-11,94688.88751588803
1957-03-12,94705.390725266
1957-03-13,94516.54479047834
1957-03-14,94496.93871777356
1957-03-15,94504.58600647477
1957-03-18,94609.94789732466
1957-03-19,94501.28105749877
1957-03-20,94464.84627380734
1957-03-21,94455.09646187039
1957-03-22,94464.47259093238
1957-03-25,94556.91957741584
1957-03-26,94539.85682558343
1957-03-27,94443.21345945168
1957-03-28,94362.55090505691
1957-03-29,94407.12734199756
1957-04-01,94346.27466874765
1957-04-02,94074.0180729098
1957-04-03,93980.43315541309
1957-04-04,94034.9547097494
1957-04-05,93983.44189705752
1957-04-08,94030.17934040878
1957-04-09,93782.4594325872
1957-04-10,93687.02614900288
1957-04-11,93659.10828073259
1957-04-12,93637.32585058398
1957-04-15,93617.52225751031
1957-04-16,93598.95079374779
1957-04-17,93585.70380489495
1957-04-18,93707.6351364308
1957-04-22,93712.84498617289
1957-04-23,93809.36782381218
1957-04-24,93829.54604121017
1957-04-25,93589.11577099236
1957-04-26,93496.3931677898
1957-04-29,93796.29979837747
1957-04-30,93793.73873206018
1957-05-01,94271.98123775901
1957-05-02,94915.7961159443
1957-05-03,94829.95411807245
1957-05-06,94705.24624000797
1957-05-07,94459.56914333151
1957-05-08,94758.49780197964
1957-05-09,94825.28175192178
1957-05-10,95217.50249892492
1957-05-13,95699.90366635894
1957-05-14,95339.0434296277
1957-05-15,95588.50381677794
1957-05-16,95885.81076897633
1957-05-17,96081.12396212523
1957-05-20,96396.21690620971
1957-05-21,96359.35790303128
1957-05-22,96042.71380187794
1957-05-23,96052.66324971401
1957-05-24,96122.0803824821
1957-05-27,95356.61939060662
1957-05-28,95219.96542380993
1957-05-29,95822.98616502379
1957-05-31,96255.41404401968
1957-06-03,96173.86838560799
1957-06-04,96051.87912281939
1957-06-05,96030.00758438946
1957-06-06,96722.35711402206
1957-06-07,96782.36658511337
1957-06-10,96843.14443434858
1957-06-11,96886.6407314446
1957-06-12,97022.86744277348
1957-06-13,97133.35468226265
1957-06-14,97145.96305250532
1957-06-17,97255.07665398992
1957-06-18,96993.76132768557
1957-06-19,96563.56610743726
1957-06-20,96190.48367642621
1957-06-21,95841.53560784247
1957-06-24,95385.19151650785
1957-06-25,95799.0502546806
1957-06-26,95722.70089256743
1957-06-27,95891.96906041054
1957-06-28,96001.70432875211
1957-07-01,96060.94618096313
1957-07-02,96517.3837327029
1957-07-03,97037.37940319699
1957-07-05,97228.40542105252
1957-07-08,97433.95375677993
1957-07-09,97431.25775425487
1957-07-10,97529.67681082732
1957-07-11,97390.5555006669
1957-07-12,97595.33258381215
1957-07-15,97645.42307766256
1957-07-16,97381.87101853923
1957-07-17,97062.92763769435
1957-07-18,97009.48910250205
1957-07-19,97061.4619799691
1957-07-22,96943.15860931868
1957-07-23,97021.3820694696
1957-07-24,97078.01602878042
1957-07-25,97078.01602878042
1957-07-26,96894.48991634305
1957-07-29,96275.48153851989
1957-07-30,96254.76321424653
