cagr,annual_vol,sharpe,sortino,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
0.007445588160278183,0.053083122434913706,0.1663247093920436,0.19469165804676458,0.29150550941315845,0.10011642629372795,190.6043956043956,1.0296010110260188,4.142570138121505,0.5101578754130461,0.003343922399466074,-0.005199505146978767,0.005294871453025755,0.00218321250252911,-0.0021583343090783354,-0.042161410360566975
