period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2005-12,2005-12-22,2005-12-30,6,0.0,0.0,0.0,
2006-01,2006-01-02,2006-01-31,22,0.0,0.0,0.0,
2006-02,2006-02-01,2006-02-28,20,0.010800168389657472,0.005487121219644261,-0.018765718155076216,1.9682758877263629
2006-03,2006-03-01,2006-03-31,23,0.01942839994690293,0.0070585485021459875,-0.027439092925139352,2.7524639011825416
2006-04,2006-04-03,2006-04-28,19,0.01016935656606055,0.010244829884025284,-0.03588536663504904,0.9926330335575001
2006-05,2006-05-01,2006-05-31,23,-0.06939212534568218,0.011667062865610861,-0.09708944670603925,-5.94769447503521
2006-06,2006-06-01,2006-06-30,22,-0.02064569066063815,0.007660940494963943,-0.04556747484245005,-2.694928993928352
2006-07,2006-07-03,2006-07-31,21,-0.007936545583774102,0.005049449259624408,-0.021320233468754446,-1.5717645976235524
2006-08,2006-08-01,2006-08-31,23,-0.00048538859761693143,0.001698393404228335,-0.008807256469293034,-0.2857927947721086
2006-09,2006-09-01,2006-09-29,21,0.04978307531578818,0.010913950875347196,-0.024430081169382722,4.561416473684144
2006-10,2006-10-02,2006-10-31,22,0.148784017448238,0.017041622128791824,-0.031467604734403354,8.730625308072485
2006-11,2006-11-01,2006-11-30,22,0.052658313738716656,0.027798559766965537,-0.10730418154623045,1.8942820844011223
2006-12,2006-12-01,2006-12-29,20,0.07754295702629221,0.016220071111141567,-0.04043783273414503,4.780679227295616
2007-01,2007-01-02,2007-01-31,22,0.049106479123116165,0.0163281699041817,-0.04079425954030491,3.0074698763723564
2007-02,2007-02-01,2007-02-28,20,-0.08798859763864952,0.029951498609032637,-0.13686431835613144,-2.9377026768241348
2007-03,2007-03-01,2007-03-30,22,-0.025018675811764757,0.0049086658328395105,-0.021067599426940697,-5.096838257839245
2007-04,2007-04-02,2007-04-30,20,0.024537985628031667,0.005744404678340194,-0.009630182633389661,4.27163248448606
2007-05,2007-05-01,2007-05-31,22,0.1435951141134657,0.017439017094531977,-0.04769515787870626,8.234128869481417
