cagr,cagr_geom,cagr_equity,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy_usd,expectancy_pct,expectancy,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
-0.019053452214135506,-0.019053452214135506,0.023518266745011247,0.008993429619947136,-0.01911063775806756,0.41687102154296873,0.23209343120176423,0.0343142723679299,0.036140694776962426,-1.142798783498687,0.6488161536404101,0.18863570299292828,26.62608695652174,1.1126139569087077,91.03013349374615,0.0003594993450656473,91.03013349374615,0.0012762394170053883,0.14372801850383884,-0.14117553966982807,-0.011716653208006089,0.014269132042016866,0.28846153846153844,0.014620511902179691,-0.024359409972568496,0.02262359757620952,0.009978221368660252,-0.010777999672114477,-0.14228311627155932
