date,price,price_diff,pct_change,sigma_price,ewma_short,ewma_long,raw_forecast,scaled_forecast,capped_forecast,N_unrounded,position,position_pnl,price_diff_pnl,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2005-12-21,5397.22998046875,0.0,0.0,48.60826779010694,5397.22998046875,5397.22998046875,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,1.0,OOS
2005-12-22,5398.27978515625,1.0498046875,0.0001945080515930453,48.60826779010694,5397.329961867559,5397.262282151442,0.0013923498860120723,0.0057086345326494954,0.0057086345326494954,0.0002982483078517052,0,0,1.0498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,1.0,OOS
2005-12-23,5419.0498046875,20.77001953125,0.0038475255744174763,48.60826779010694,5399.398518326601,5397.932667460244,0.030156410277498064,0.12364128213774206,0.12364128213774206,0.006434895449909021,0,0,20.77001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,1.0,OOS
2005-12-27,5444.83984375,25.7900390625,0.004759144128956283,48.60826779010694,5403.72626360502,5399.375965192236,0.08949708785279854,0.366938060196474,0.366938060196474,0.019006790536579228,0,0,25.7900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,1.0,OOS
2005-12-28,5447.14990234375,2.31005859375,0.00042426566437980817,48.60826779010694,5407.861848246804,5400.8459324892065,0.14433585224415538,0.591776994201037,0.591776994201037,0.03064007953670923,0,0,2.31005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,1.0,OOS
2005-12-29,5458.580078125,11.43017578125,0.002098377314039279,48.60826779010694,5412.692155854251,5402.622367739538,0.20716204408259128,0.8493643807386242,0.8493643807386242,0.043884938707196765,0,0,11.43017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,1.0,OOS
2005-12-30,5408.259765625,-50.3203125,-0.009218571822671606,48.60826779010694,5412.270023451465,5402.795826136014,0.19490917381301268,0.7991276126333519,0.7991276126333519,0.04167347649877275,0,0,-50.3203125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,50000.0,0.0,1.0,OOS
2006-01-02,5449.97998046875,41.72021484375,0.007714166229389363,48.60826779010694,5415.861447929302,5404.2476462693285,0.2389264663806256,0.9795985121605648,0.9795985121605648,0.05069374168774687,0,0,41.72021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,1.0,OOS
2006-01-03,5460.68017578125,10.7001953125,0.001963345801424321,48.60826779010694,5420.129898200916,5405.984031792772,0.29101770236344093,1.1931725796901078,1.1931725796901078,0.06162510335684317,0,0,10.7001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,1.0,OOS
2006-01-04,5523.6201171875,62.93994140625,0.01152602594918406,48.60826779010694,5429.986109532972,5409.603603651071,0.41932179048043733,1.719219340969793,1.719219340969793,0.0877826370645006,0,0,62.93994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,1.0,OOS
2006-01-05,5516.52978515625,-7.09033203125,-0.0012836386067150984,48.60826779010694,5438.228364354236,5412.893640005077,0.5212019580404635,2.1369280279659004,2.1369280279659004,0.10925091063044498,0,0,-7.09033203125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,50000.0,0.0,1.0,OOS
