cagr,annual_vol,sharpe,sortino,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
-0.30179656307262226,10.030167085038416,-0.12102300570687514,-0.09521244232333238,1.3471867803379354,0.3493303942226256,29.223214285714285,1.404987768322658,1127.1434900796826,0.2413793103448276,0.6318411360818402,-0.13237342275488545,0.13033350792147247,0.09025584802736357,-0.1046683256971198,-26.905904626836264
