Date,Open,High,Low,Close,Tickvol,Volume,Spread
2011-01-03 00:00:00,81.106,81.362,81.071,81.308,4408,0,15
2011-01-03 04:00:00,81.307,81.322,81.228,81.249,2767,0,10
2011-01-03 08:00:00,81.248,81.447,81.219,81.401,7390,0,10
2011-01-03 12:00:00,81.402,81.723,81.352,81.702,9719,0,10
2011-01-03 16:00:00,81.7,81.722,81.499,81.575,9722,0,10
2011-01-03 20:00:00,81.574,81.746,81.573,81.732,4278,0,14
2011-01-04 00:00:00,81.733,81.932,81.608,81.908,6217,0,14
2011-01-04 04:00:00,81.908,82.229,81.856,82.125,8953,0,10
2011-01-04 08:00:00,82.124,82.275,82.069,82.17,11895,0,9
2011-01-04 12:00:00,82.171,82.261,81.994,82.156,11414,0,9
2011-01-04 16:00:00,82.154,82.2,81.681,81.917,11487,0,9
2011-01-04 20:00:00,81.918,82.115,81.884,82.089,6428,0,14
2011-01-05 00:00:00,82.085,82.199,81.968,82.097,7217,0,14
2011-01-05 04:00:00,82.098,82.12,81.879,82.041,6905,0,10
2011-01-05 08:00:00,82.039,82.134,81.911,82.112,12596,0,9
2011-01-05 12:00:00,82.113,83.234,82.078,83.176,15489,0,10
2011-01-05 16:00:00,83.176,83.346,83.015,83.219,12638,0,10
2011-01-05 20:00:00,83.22,83.369,83.166,83.218,5220,0,14
2011-01-06 00:00:00,83.217,83.386,83.168,83.279,6773,0,14
2011-01-06 04:00:00,83.278,83.28,83.146,83.188,7453,0,10
2011-01-06 08:00:00,83.189,83.245,82.878,83.16,12631,0,10
2011-01-06 12:00:00,83.163,83.222,82.909,83.082,11257,0,9
2011-01-06 16:00:00,83.08,83.273,83.067,83.2,11531,0,9
2011-01-06 20:00:00,83.2,83.361,83.184,83.274,5340,0,14
2011-01-07 00:00:00,83.267,83.354,83.23,83.261,7582,0,15
2011-01-07 04:00:00,83.258,83.556,83.251,83.5,7560,0,9
2011-01-07 08:00:00,83.501,83.589,83.462,83.515,9855,0,9
2011-01-07 12:00:00,83.516,83.674,82.978,83.173,15351,0,9
2011-01-07 16:00:00,83.173,83.19,82.85,82.981,15280,0,10
2011-01-07 20:00:00,82.98,83.134,82.959,83.133,4288,0,15
2011-01-10 00:00:00,83.138,83.138,82.939,83.041,4655,0,15
2011-01-10 04:00:00,83.043,83.168,83.011,83.167,3789,0,10
2011-01-10 08:00:00,83.168,83.274,83.077,83.165,10418,0,9
2011-01-10 12:00:00,83.166,83.266,82.763,82.782,13046,0,10
2011-01-10 16:00:00,82.786,82.924,82.665,82.788,11663,0,9
2011-01-10 20:00:00,82.789,82.815,82.676,82.689,4242,0,14
2011-01-11 00:00:00,82.684,83.085,82.681,83.016,7087,0,14
2011-01-11 04:00:00,83.017,83.152,83.01,83.09,4802,0,10
2011-01-11 08:00:00,83.091,83.16,83.038,83.118,9973,0,9
2011-01-11 12:00:00,83.116,83.266,82.901,83.245,10404,0,9
2011-01-11 16:00:00,83.244,83.488,83.21,83.285,12387,0,9
2011-01-11 20:00:00,83.285,83.356,83.179,83.326,5477,0,14
2011-01-12 00:00:00,83.326,83.4,83.157,83.157,6719,0,15
2011-01-12 04:00:00,83.158,83.188,83.057,83.063,5357,0,9
2011-01-12 08:00:00,83.064,83.221,82.978,83.148,11271,0,9
2011-01-12 12:00:00,83.149,83.459,83.086,83.371,12226,0,9
2011-01-12 16:00:00,83.365,83.405,82.808,82.85,11396,0,9
2011-01-12 20:00:00,82.851,83.051,82.848,83.023,5855,0,15
2011-01-13 00:00:00,83.023,83.146,82.989,83.018,5775,0,14
2011-01-13 04:00:00,83.019,83.107,82.958,83.099,5273,0,9
2011-01-13 08:00:00,83.105,83.131,82.9,83.049,13900,0,9
2011-01-13 12:00:00,83.047,83.085,82.547,82.91,12614,0,9
2011-01-13 16:00:00,82.912,82.912,82.63,82.749,11165,0,9
2011-01-13 20:00:00,82.75,82.847,82.699,82.759,5353,0,14
2011-01-14 00:00:00,82.756,82.808,82.65,82.677,6578,0,14
2011-01-14 04:00:00,82.676,82.676,82.483,82.602,6869,0,10
2011-01-14 08:00:00,82.603,82.924,82.408,82.805,14487,0,10
2011-01-14 12:00:00,82.806,82.974,82.68,82.685,13156,0,9
2011-01-14 16:00:00,82.686,83.059,82.507,83.032,12621,0,10
2011-01-14 20:00:00,83.031,83.032,82.816,82.847,4697,0,14
2011-01-17 00:00:00,82.88,82.999,82.862,82.89,6347,0,14
2011-01-17 04:00:00,82.889,82.98,82.857,82.978,5742,0,10
2011-01-17 08:00:00,82.978,82.98,82.587,82.597,13247,0,9
2011-01-17 12:00:00,82.599,82.663,82.367,82.594,11797,0,8
2011-01-17 16:00:00,82.595,82.8,82.57,82.712,9368,0,9
2011-01-17 20:00:00,82.712,82.766,82.652,82.68,4003,0,16
2011-01-18 00:00:00,82.681,82.745,82.507,82.618,8098,0,17
2011-01-18 04:00:00,82.619,82.627,82.429,82.456,9317,0,9
2011-01-18 08:00:00,82.459,82.584,82.362,82.523,13433,0,10
2011-01-18 12:00:00,82.526,82.697,82.328,82.485,13963,0,10
2011-01-18 16:00:00,82.481,82.813,82.457,82.68,12672,0,10
2011-01-18 20:00:00,82.679,82.697,82.5,82.602,6535,0,17
2011-01-19 00:00:00,82.597,82.679,82.121,82.16,10457,0,17
2011-01-19 04:00:00,82.161,82.297,82.137,82.25,8708,0,10
2011-01-19 08:00:00,82.251,82.287,82.011,82.272,14828,0,10
2011-01-19 12:00:00,82.272,82.28,81.986,82.089,13441,0,10
2011-01-19 16:00:00,82.089,82.143,81.846,81.867,13239,0,10
2011-01-19 20:00:00,81.866,82.113,81.866,82.099,7899,0,17
2011-01-20 00:00:00,82.099,82.234,82.036,82.209,7946,0,17
2011-01-20 04:00:00,82.21,82.218,82.047,82.129,8648,0,9
2011-01-20 08:00:00,82.128,82.23,82.093,82.208,13130,0,9
