Date,Open,High,Low,Close,Tickvol,Volume,Spread
2022-02-28 12:00:00,1061.05,1065.56,1055.0,1061.66,26566,0,0
2022-02-28 16:00:00,1061.71,1061.83,1033.61,1041.19,47549,0,0
2022-02-28 20:00:00,1041.14,1046.66,1035.2,1040.43,28715,0,0
2022-03-01 00:00:00,1038.14,1046.3,1033.87,1042.29,8945,0,0
2022-03-01 04:00:00,1042.16,1047.81,1040.97,1047.75,9630,0,0
2022-03-01 08:00:00,1047.76,1061.73,1045.68,1055.91,24167,0,0
2022-03-01 12:00:00,1055.85,1066.42,1048.78,1064.2,38509,0,0
2022-03-01 16:00:00,1064.18,1066.42,1041.75,1051.99,55912,0,0
2022-03-01 20:00:00,1051.91,1058.07,1049.37,1050.24,33225,0,0
2022-03-02 00:00:00,1044.38,1059.15,1044.11,1056.8,10432,0,0
2022-03-02 04:00:00,1056.77,1059.0,1052.03,1052.18,10400,0,0
2022-03-02 08:00:00,1052.13,1066.32,1050.23,1063.0,24676,0,0
2022-03-02 12:00:00,1063.03,1068.27,1056.45,1063.92,31298,0,0
2022-03-02 16:00:00,1063.9,1069.55,1052.16,1064.39,20733,0,0
2022-03-02 20:00:00,1064.46,1076.71,1064.13,1068.76,8682,0,0
2022-03-03 00:00:00,1065.03,1074.31,1064.22,1073.62,8995,0,0
2022-03-03 04:00:00,1073.58,1077.81,1070.32,1075.57,6837,0,0
2022-03-03 08:00:00,1075.57,1090.38,1075.37,1086.02,21139,0,0
2022-03-03 12:00:00,1086.11,1093.74,1082.1,1084.12,28730,0,0
2022-03-03 16:00:00,1084.35,1088.66,1072.64,1078.05,27608,0,0
2022-03-03 20:00:00,1078.13,1082.16,1075.13,1080.96,7675,0,0
2022-03-04 00:00:00,1074.82,1088.1,1074.74,1084.07,8849,0,0
2022-03-04 04:00:00,1084.11,1092.36,1083.94,1084.66,12442,0,0
2022-03-04 08:00:00,1084.61,1086.82,1071.84,1080.05,18544,0,0
2022-03-04 12:00:00,1080.07,1092.64,1079.19,1090.93,15932,0,0
2022-03-04 16:00:00,1091.03,1116.14,1088.51,1112.82,44277,0,0
2022-03-04 20:00:00,1112.83,1125.75,1110.89,1122.64,28355,0,0
2022-03-07 00:00:00,1115.18,1152.0,1115.18,1144.62,18071,0,0
2022-03-07 04:00:00,1144.72,1151.68,1139.86,1142.95,11363,0,0
2022-03-07 08:00:00,1143.0,1156.34,1137.27,1150.04,14594,0,0
2022-03-07 12:00:00,1149.98,1159.04,1104.38,1129.91,20534,0,0
2022-03-07 16:00:00,1129.91,1142.67,1115.05,1118.26,34511,0,0
2022-03-07 20:00:00,1118.26,1125.93,1112.6,1124.31,12482,0,0
