Date,Open,High,Low,Close,Tickvol,Volume,Spread
2017-08-14 00:00:00,0.13231,0.1348,0.13023,0.1347,1638,0,0
2017-08-14 08:00:00,0.13231,0.13241,0.13137,0.13201,189,0,0
2017-08-14 12:00:00,0.13192,0.13221,0.13023,0.13092,580,0,0
2017-08-14 16:00:00,0.13082,0.1348,0.13053,0.1347,869,0,0
2017-08-15 08:00:00,0.13372,0.13402,0.13143,0.13392,210,0,0
2017-08-15 12:00:00,0.13382,0.13432,0.13173,0.13273,569,0,0
2017-08-15 16:00:00,0.13283,0.13323,0.13025,0.13079,506,0,0
2017-08-16 08:00:00,0.13105,0.13314,0.13105,0.13244,212,0,0
2017-08-16 12:00:00,0.13239,0.13239,0.12966,0.13036,425,0,0
2017-08-16 16:00:00,0.13026,0.13046,0.12827,0.12842,797,0,0
2017-08-17 08:00:00,0.12868,0.12957,0.12838,0.12878,128,0,0
2017-08-17 12:00:00,0.12868,0.13117,0.12868,0.13057,541,0,0
2017-08-17 16:00:00,0.13047,0.13256,0.12829,0.13241,807,0,0
2017-08-18 08:00:00,0.13332,0.13447,0.13277,0.13387,399,0,0
2017-08-18 12:00:00,0.13382,0.13417,0.13228,0.13298,338,0,0
2017-08-18 16:00:00,0.13288,0.13407,0.13089,0.13348,749,0,0
2017-08-21 08:00:00,0.13342,0.13536,0.13342,0.13461,343,0,0
2017-08-21 12:00:00,0.13471,0.13551,0.13412,0.13501,441,0,0
2017-08-21 16:00:00,0.13511,0.13541,0.13342,0.13402,653,0,0
2017-08-22 08:00:00,0.13403,0.13423,0.13284,0.13324,204,0,0
2017-08-22 12:00:00,0.13329,0.13334,0.13184,0.13254,457,0,0
2017-08-22 16:00:00,0.13234,0.13453,0.1319,0.13429,698,0,0
2017-08-23 08:00:00,0.1344,0.13664,0.1344,0.13594,362,0,0
2017-08-23 12:00:00,0.13584,0.13614,0.13325,0.13335,461,0,0
2017-08-23 16:00:00,0.13325,0.13649,0.13296,0.13614,661,0,0
2017-08-24 08:00:00,0.13715,0.13854,0.13715,0.13805,332,0,0
2017-08-24 12:00:00,0.1381,0.13904,0.13695,0.13735,582,0,0
2017-08-24 16:00:00,0.1373,0.13964,0.13616,0.1392,791,0,0
2017-08-25 08:00:00,0.13985,0.1402,0.13956,0.13991,233,0,0
2017-08-25 12:00:00,0.13996,0.14016,0.13837,0.13866,308,0,0
2017-08-25 16:00:00,0.13876,0.13976,0.13817,0.13956,823,0,0
2017-08-28 12:00:00,0.13951,0.14051,0.13762,0.13991,339,0,0
2017-08-28 16:00:00,0.14011,0.1426,0.13971,0.1421,535,0,0
2017-08-29 08:00:00,0.14152,0.14241,0.14082,0.14132,250,0,0
2017-08-29 12:00:00,0.14142,0.14232,0.14062,0.14142,629,0,0
2017-08-29 16:00:00,0.14132,0.14202,0.13644,0.13794,753,0,0
2017-08-30 08:00:00,0.13735,0.13735,0.13561,0.13585,420,0,0
2017-08-30 12:00:00,0.1359,0.13785,0.13576,0.13775,604,0,0
2017-08-30 16:00:00,0.13765,0.13895,0.13616,0.13825,673,0,0
2017-08-31 08:00:00,0.13692,0.13916,0.13692,0.13886,280,0,0
