date,equity_norm
2006-06-22,0.9432824990308277
2006-06-23,0.9437743836181981
2006-06-26,0.9423917584359937
2006-06-27,0.9485667039719108
2006-06-28,0.9463010951572843
2006-06-29,0.9305278727050196
2006-06-30,0.9274310932314233
2006-07-03,0.9232830201036285
2006-07-04,0.9226568277848703
2006-07-05,0.9289261186499038
2006-07-06,0.9254568063224858
2006-07-07,0.928106219189765
2006-07-10,0.9270174884072617
2006-07-11,0.9280502568173579
2006-07-12,0.9309540483105411
2006-07-13,0.9378408196621
2006-07-14,0.9420178414123327
2006-07-17,0.9425770273071383
2006-07-18,0.9424649882094073
2006-07-19,0.9319681492472839
2006-07-20,0.9344731816290159
2006-07-21,0.9390700826411341
2006-07-24,0.9296539601453296
2006-07-25,0.9279707831343701
2006-07-26,0.9276498849682611
2006-07-27,0.9270208808362678
2006-07-28,0.9219539974201785
2006-07-31,0.9226315469673276
2006-08-01,0.9248721950447164
2006-08-02,0.9224986528243846
2006-08-03,0.9224242907597916
2006-08-04,0.9226062975957291
2006-08-07,0.9232771073651455
2006-08-08,0.9242429797086261
2006-08-09,0.9257276937762237
2006-08-10,0.9239295022941574
2006-08-11,0.924657056590855
2006-08-14,0.9252461220912468
2006-08-15,0.9237252967723419
2006-08-16,0.9226889781301477
2006-08-17,0.9226999920795612
2006-08-18,0.9220110009168861
2006-08-21,0.9213700741580179
2006-08-22,0.9222763959689022
2006-08-23,0.9206096942350234
2006-08-24,0.9222387344862183
2006-08-25,0.9220425689944822
2006-08-28,0.9249384889758273
2006-08-29,0.9247334017477701
2006-08-30,0.9259797835916846
2006-08-31,0.9251599774629793
2006-09-01,0.9276158305741181
2006-09-04,0.930175403992877
2006-09-05,0.928850630208957
2006-09-06,0.9187696643612173
2006-09-07,0.9122190138275418
2006-09-08,0.9163118285605725
2006-09-11,0.9168605574492598
2006-09-12,0.930290096977512
2006-09-13,0.9356218290609212
2006-09-14,0.9346519457677883
2006-09-15,0.9398875775580511
2006-09-18,0.9395603567462524
2006-09-19,0.9300259790775126
2006-09-20,0.946325080981943
2006-09-21,0.9415575570447298
2006-09-22,0.9278269856937336
2006-09-25,0.9399658494179244
2006-09-26,0.9574014777053805
2006-09-27,0.9616212873901168
2006-09-28,0.9635499031770872
2006-09-29,0.9630498107562183
2006-10-02,0.9569481976524947
2006-10-03,0.9590054742185058
2006-10-04,0.9879040934273859
2006-10-05,0.996315479297482
2006-10-06,0.9941336707302079
2006-10-09,0.9950000098814215
2006-10-10,1.005267065826641
2006-10-11,1.0010793310570705
2006-10-12,1.0264921506252591
2006-10-13,1.0329723376668842
2006-10-16,1.0403473967555086
2006-10-17,1.017628198269605
2006-10-18,1.0335452388471764
2006-10-19,1.0340862467209462
2006-10-20,1.0413633715240485
2006-10-23,1.0638431198127358
2006-10-24,1.0655371082525513
2006-10-25,1.0776680928380902
2006-10-26,1.0937796743052486
2006-10-27,1.0670679111984798
2006-10-30,1.066850240651113
2006-10-31,1.0697168344173957
2006-11-01,1.0599334792050448
2006-11-02,1.0398501917629082
2006-11-03,1.03943745823744
2006-11-06,1.0902750613743961
2006-11-07,1.1027383620677798
2006-11-08,1.1032892092777895
2006-11-09,1.0943138496605804
2006-11-10,1.0981217819864801
2006-11-13,1.1157455407502581
2006-11-14,1.1276858769320606
2006-11-15,1.1473388468884647
2006-11-16,1.1566373655368707
2006-11-17,1.148697673021018
2006-11-20,1.160734599355367
2006-11-21,1.1673945832226407
2006-11-22,1.1785538077163347
2006-11-23,1.1782689010868908
2006-11-24,1.1479784455362403
2006-11-27,1.0791733142120916
2006-11-28,1.0825817420987462
2006-11-29,1.1212753922501952
2006-11-30,1.1122034000903656
2006-12-01,1.0924808589624568
2006-12-04,1.1216912620331632
2006-12-05,1.1419850646967913
2006-12-06,1.1388565254159837
2006-12-07,1.137941047987906
2006-12-08,1.1438222828768665
2006-12-11,1.1549583121911355
2006-12-12,1.1538643079093762
2006-12-13,1.16334109246188
2006-12-14,1.1885524885756782
2006-12-15,1.1966504948539547
2006-12-18,1.1909839912030256
2006-12-19,1.1883862543681045
2006-12-20,1.1908253607239023
2006-12-21,1.1798238287394551
2006-12-22,1.1525689734904327
2006-12-26,1.1626999976603545
2006-12-27,1.1971138435901276
2006-12-28,1.1940978389658634
2006-12-29,1.1811060267269125
2007-01-02,1.194521664772786
2007-01-03,1.193412096280456
2007-01-04,1.1935377009699497
2007-01-05,1.1670117766641173
2007-01-08,1.17397574734197
2007-01-09,1.173914131795267
2007-01-10,1.170436201301528
2007-01-11,1.200517599816543
2007-01-12,1.2125019110270816
2007-01-15,1.2158841984754836
2007-01-16,1.215014436195084
2007-01-17,1.2103352710560098
2007-01-18,1.200577083489077
2007-01-19,1.2183058097536392
2007-01-22,1.1927063811968284
2007-01-23,1.2006817742741376
2007-01-24,1.2380976401076096
2007-01-25,1.2018754174365494
2007-01-26,1.1939168387935608
2007-01-29,1.1979721660467022
2007-01-30,1.221924629963468
2007-01-31,1.2361548947955434
2007-02-01,1.2574568743896368
2007-02-02,1.2666211121409225
2007-02-05,1.2623784091412051
2007-02-06,1.264242061260234
2007-02-07,1.2746159424821217
2007-02-08,1.2647911754420005
2007-02-09,1.2545749175907421
2007-02-12,1.2374705721572832
2007-02-13,1.2612924929009792
2007-02-14,1.289725592368627
2007-02-15,1.291282358856159
2007-02-16,1.289065835371917
2007-02-19,1.2953809587076268
2007-02-20,1.3008640364296953
2007-02-21,1.287930715230874
2007-02-22,1.2935451948844252
2007-02-23,1.2896848410633932
2007-02-26,1.2950642886407078
2007-02-27,1.1558321012448909
2007-02-28,1.1446591175436764
2007-03-01,1.1315199927585935
2007-03-02,1.1175216076202508
2007-03-05,1.1021448412736605
2007-03-06,1.117258932756822
2007-03-07,1.1179027836414133
2007-03-08,1.127648781918134
2007-03-09,1.1281970248986959
2007-03-12,1.1294210587270557
2007-03-13,1.114740371696909
2007-03-14,1.107661632563467
2007-03-15,1.1141461469127807
2007-03-16,1.1129034401707072
2007-03-19,1.1171441269023052
2007-03-20,1.1193046660766122
2007-03-21,1.1242580426131585
2007-03-22,1.126086858116739
2007-03-23,1.1274419590476426
2007-03-26,1.1257532130590817
2007-03-27,1.1247642833769533
2007-03-28,1.1213844728037474
2007-03-29,1.1245831376445203
2007-03-30,1.124782144441706
2007-04-02,1.1260587066547099
2007-04-03,1.131591294279631
2007-04-04,1.1326695972452654
2007-04-05,1.134187918406737
2007-04-09,1.1343579135239246
2007-04-10,1.1387007914879388
2007-04-11,1.1360527599674863
2007-04-12,1.137305609182746
2007-04-13,1.141980276403764
2007-04-16,1.1541865288660478
2007-04-17,1.1559951771779415
2007-04-18,1.1518226536937397
2007-04-19,1.1477634857998968
2007-04-20,1.1626865457435913
2007-04-23,1.1601868485383309
2007-04-24,1.1536119409683168
2007-04-25,1.1685421917247734
2007-04-26,1.171994918086566
2007-04-27,1.1708775389323915
2007-04-30,1.1626515446108665
2007-05-01,1.1659920902651633
2007-05-02,1.1785295258319683
2007-05-03,1.187111401292435
2007-05-04,1.1961444183217667
2007-05-07,1.2011037618967477
2007-05-08,1.183970529943307
2007-05-09,1.1955593816569103
2007-05-10,1.1578795884285136
2007-05-11,1.184918560784754
2007-05-14,1.1786869457339435
2007-05-15,1.184517349872569
2007-05-16,1.1951477281653862
2007-05-17,1.1968208554428796
2007-05-18,1.2267748650257746
2007-05-21,1.2315125248502035
2007-05-22,1.2372844145172102
2007-05-23,1.250455847740541
2007-05-24,1.225934869411259
2007-05-25,1.2418221879958802
2007-05-29,1.252291065506451
2007-05-30,1.2631818564078214
2007-05-31,1.2857715978169386
2007-06-01,1.3109191505777125
2007-06-04,1.3122381438674429
2007-06-05,1.2915805671822629
2007-06-06,1.2393601042772038
2007-06-07,1.1905890211043486
2007-06-08,1.2016326097356318
2007-06-11,1.2182014762175088
2007-06-12,1.2019465559564397
2007-06-13,1.2191982524390839
2007-06-14,1.2440687476498555
2007-06-15,1.2703941404826016
2007-06-18,1.2696744744922734
2007-06-19,1.2712850787108707
2007-06-20,1.262000182353977
2007-06-21,1.2680524445854224
2007-06-22,1.2562745148979224
2007-06-25,1.253357496482395
2007-06-26,1.2506650810099829
2007-06-27,1.2587099883134498
2007-06-28,1.258363485627903
2007-06-29,1.2570654936845436
2007-07-02,1.2659095366532935
2007-07-03,1.2689015044267309
2007-07-04,1.2689015044267309
2007-07-05,1.2689015044267309
2007-07-06,1.2689015044267309
2007-07-09,1.2689015044267309
2007-07-10,1.2689015044267309
2007-07-11,1.2689015044267309
2007-07-12,1.2689015044267309
2007-07-13,1.2689015044267309
2007-07-16,1.2689015044267309
2007-07-17,1.2689015044267309
2007-07-18,1.2689015044267309
2007-07-19,1.2689015044267309
2007-07-20,1.2689015044267309
2007-07-23,1.2689015044267309
2007-07-24,1.2689015044267309
2007-07-25,1.2689015044267309
2007-07-26,1.2689015044267309
2007-07-27,1.2689015044267309
2007-07-30,1.2689015044267309
2007-07-31,1.2689015044267309
2007-08-01,1.2689015044267309
2007-08-02,1.2689015044267309
2007-08-03,1.2688099949974272
2007-08-06,1.2684465730689976
2007-08-07,1.2655935343770401
2007-08-08,1.2617723196388353
2007-08-09,1.2680220669824884
2007-08-10,1.2725530142030164
2007-08-13,1.2672002196815095
2007-08-14,1.2692004196199325
2007-08-15,1.2683612979087364
2007-08-16,1.2754428440932268
2007-08-17,1.2709884942424419
2007-08-20,1.2698649693698807
2007-08-21,1.268934385182655
2007-08-22,1.2633134795907464
2007-08-23,1.263082071583113
2007-08-24,1.2607438644596671
2007-08-27,1.2635014934734463
2007-08-28,1.2709404286936878
2007-08-29,1.2658390507118091
2007-08-30,1.2630051695817524
2007-08-31,1.2499713900197962
2007-09-03,1.2493736705890237
2007-09-04,1.2440686037528128
2007-09-05,1.2521163430944466
2007-09-06,1.2497930688349248
2007-09-07,1.261161468254776
2007-09-10,1.264810561652911
2007-09-11,1.2572770513088407
2007-09-12,1.2563962480968278
2007-09-13,1.250171068554023
2007-09-14,1.2527788575345744
2007-09-17,1.2551590885610473
2007-09-18,1.2419735599427597
2007-09-19,1.2291555777185088
2007-09-20,1.2298208083166604
2007-09-21,1.2272616126100984
2007-09-24,1.2267344866230325
2007-09-25,1.227377921427876
2007-09-26,1.2281188753399823
2007-09-27,1.228285044621759
2007-09-28,1.2271912260264948
2007-10-01,1.2322057085329448
2007-10-02,1.2323950933470105
2007-10-03,1.2304398312321858
2007-10-04,1.2312701909893673
2007-10-05,1.2404032702954502
2007-10-08,1.2367461038603063
2007-10-09,1.2428907436939347
2007-10-10,1.2420708154811217
2007-10-11,1.2420560250478048
2007-10-12,1.2463114715328818
2007-10-15,1.23126858297925
2007-10-16,1.2234322455911462
2007-10-17,1.2279190013506946
2007-10-18,1.2197541665761886
2007-10-19,1.1872923039020356
2007-10-22,1.1792488897103421
2007-10-23,1.1912721439809812
2007-10-24,1.187444566047475
2007-10-25,1.2015291513427027
2007-10-26,1.214377107552414
2007-10-29,1.225949941394453
2007-10-30,1.2163881468105986
2007-10-31,1.2315422164765926
2007-11-01,1.1911093889804016
2007-11-02,1.1870880995800615
2007-11-05,1.1774167280076038
2007-11-06,1.1877779649450677
2007-11-07,1.1676331563070903
2007-11-08,1.170252410788179
2007-11-09,1.1661251581591163
2007-11-12,1.1632196826526306
2007-11-13,1.161427554497277
2007-11-14,1.1615297848352064
2007-11-15,1.1479197555219185
2007-11-16,1.1422200763311872
2007-11-19,1.1360814694887849
2007-11-20,1.1424272050287962
2007-11-21,1.1396439701017076
2007-11-22,1.1402928815410813
2007-11-23,1.1373644406583552
2007-11-26,1.1423623655289608
2007-11-27,1.1380713815213448
2007-11-28,1.1221081173756013
2007-11-29,1.1213551504534536
2007-11-30,1.117465272688597
2007-12-03,1.1187732682940659
2007-12-04,1.120193141126097
2007-12-05,1.115691099798566
2007-12-06,1.1122551122074165
2007-12-07,1.1132736238285912
2007-12-10,1.113265826147165
2007-12-11,1.1160435888094904
2007-12-12,1.1180942854986604
2007-12-13,1.1114249234737905
2007-12-14,1.1143393147902967
2007-12-17,1.1112293877830783
2007-12-18,1.1114153484951381
2007-12-19,1.111034231582554
2007-12-20,1.1116926165110281
2007-12-21,1.1150201797888417
2007-12-24,1.1138211807654044
2007-12-26,1.113700172464623
2007-12-27,1.1174144140654134
2007-12-28,1.1184267610150396
2007-12-31,1.119439761503321
2008-01-02,1.114601010064055
2008-01-03,1.1122005556068182
2008-01-04,1.1098109432680827
2008-01-07,1.1094448527558893
2008-01-08,1.1166526074947987
2008-01-09,1.1099047915714642
2008-01-10,1.1045164233596314
2008-01-11,1.109463667031461
2008-01-14,1.1053130814161984
2008-01-15,1.1109756441912222
2008-01-16,1.1108199885460845
2008-01-17,1.1267766365148346
2008-01-18,1.1303722792344328
2008-01-21,1.1378985015157828
2008-01-22,1.1450928726398666
2008-01-23,1.14067882733135
2008-01-24,1.1169887745309734
2008-01-25,1.1278458286552886
2008-01-28,1.1161084391812686
2008-01-29,1.109748905050462
2008-01-30,1.1134622946485293
2008-01-31,1.1019839626640817
2008-02-01,1.088333799339816
2008-02-04,1.093488348952517
2008-02-05,1.123699709674352
2008-02-06,1.1246780394604607
2008-02-07,1.124913646055866
2008-02-08,1.1258283511120204
2008-02-11,1.1225491913619994
2008-02-12,1.1073620369117612
2008-02-13,1.097908788454651
2008-02-14,1.1066431829799115
2008-02-15,1.1117952376366649
2008-02-18,1.105856696468376
2008-02-19,1.1049265136313378
2008-02-20,1.1038336848080814
2008-02-21,1.1123539070895783
2008-02-22,1.1114476885577138
2008-02-25,1.0987080503823634
2008-02-26,1.0892798554642025
2008-02-27,1.0895080629812326
2008-02-28,1.0985569879063735
2008-02-29,1.1168526435497965
2008-03-03,1.1182907076147153
2008-03-04,1.124963962335078
2008-03-05,1.1150798588153275
2008-03-06,1.1369141736139377
2008-03-07,1.1476378553412352
2008-03-10,1.164611176768736
2008-03-11,1.1255950548529254
2008-03-12,1.1233982732059586
2008-03-13,1.1308254613881266
2008-03-14,1.1511822364485018
2008-03-17,1.1872489530643586
2008-03-18,1.1342351927393415
2008-03-19,1.150158805686132
2008-03-20,1.1399355737258634
2008-03-24,1.1317875756789884
2008-03-25,1.1081405152685577
2008-03-26,1.1162034779373164
2008-03-27,1.1123887353050095
2008-03-28,1.1172680735963993
2008-03-31,1.1173811252219081
2008-04-01,1.0856117371544385
2008-04-02,1.0809247104771786
2008-04-03,1.0828072035747793
2008-04-04,1.0812251426472075
2008-04-07,1.0771524923894482
2008-04-08,1.081258888370029
2008-04-09,1.0861204540421694
2008-04-10,1.0862844279812855
2008-04-11,1.0967953932522436
2008-04-14,1.1003531397174218
2008-04-15,1.0977816768394075
2008-04-16,1.089090914306859
2008-04-17,1.0900516591042084
2008-04-18,1.0811694074000238
2008-04-21,1.0830525307466212
2008-04-22,1.084915130181474
2008-04-23,1.082796583633584
2008-04-24,1.081971914478236
2008-04-25,1.0795387043582128
2008-04-28,1.0789416869344042
2008-04-29,1.0790212139241484
2008-04-30,1.0774389607881332
2008-05-01,1.081001460788133
2008-05-02,1.0816371915767073
2008-05-05,1.0800028242508322
2008-05-06,1.0821277007006511
2008-05-07,1.0752989344177903
2008-05-08,1.07669742614379
2008-05-09,1.071716475618863
2008-05-12,1.0778106357380055
2008-05-13,1.07871528636354
2008-05-14,1.0820844672458896
2008-05-15,1.0878327021720642
2008-05-16,1.0945778845421619
2008-05-19,1.1016585525500193
2008-05-20,1.0842908050449553
2008-05-21,1.0644298185138334
2008-05-22,1.069034377155744
2008-05-23,1.0478086762210128
2008-05-26,1.048581078067347
2008-05-27,1.0531743658271926
2008-05-28,1.061199520686625
2008-05-29,1.0665115024846477
2008-05-30,1.0713594725344935
2008-06-02,1.05650594847866
2008-06-03,1.0534325352206977
2008-06-04,1.0482576534210704
2008-06-05,1.0581087524232495
2008-06-06,1.0276101264879047
2008-06-09,1.028858634919344
2008-06-10,1.0243414434516949
2008-06-11,1.0122006699828352
2008-06-12,1.0159796881549783
2008-06-13,1.019502781428683
2008-06-16,1.018959887015036
2008-06-17,1.0195281864470243
2008-06-18,1.0177495835137411
2008-06-19,1.0174985886406942
2008-06-20,1.0186898429773457
2008-06-23,1.0184349683186174
2008-06-24,1.0208094821036942
2008-06-25,1.015404831750132
2008-06-26,1.0325652354841195
2008-06-27,1.0357774294510884
2008-06-30,1.035355038820562
2008-07-01,1.0414534490972756
2008-07-02,1.0515693883051003
2008-07-03,1.0462976424370454
2008-07-04,1.055236029532473
2008-07-07,1.0449419289019564
2008-07-08,1.0429523232009839
2008-07-09,1.048526269736622
2008-07-10,1.05230718446553
2008-07-11,1.0775537984184371
2008-07-14,1.0782545410277171
2008-07-15,1.102683997012333
2008-07-16,1.0704543088338587
2008-07-17,1.0467767530278458
2008-07-18,1.0324040151651095
2008-07-21,1.0281121908775432
2008-07-22,1.0159278980091222
2008-07-23,1.002489072441045
2008-07-24,1.0321782116008151
2008-07-25,1.0294214628014686
2008-07-28,1.0515141070750045
2008-07-29,1.0282719437767611
2008-07-30,1.0109590230670058
2008-07-31,1.0183940467810422
2008-08-01,1.0287614508007874
2008-08-04,1.0386135566299943
2008-08-05,1.0056414428706226
2008-08-06,1.0010164083534643
2008-08-07,1.011380865045276
2008-08-08,0.9981877322687418
2008-08-11,0.9916235468503085
2008-08-12,0.9974152166565412
2008-08-13,1.005932843889517
2008-08-14,1.0028989762250797
2008-08-15,1.0011459953094712
2008-08-18,1.0076192221578208
2008-08-19,1.0179845443468423
2008-08-20,1.013980931450274
2008-08-21,1.0180521544093601
2008-08-22,1.008083929791987
2008-08-25,1.0171610052731224
2008-08-26,1.0134406621569638
2008-08-27,1.0120283770569671
2008-08-28,1.0023445494750254
2008-08-29,1.0048959662229504
2008-09-01,1.004925116067597
2008-09-02,1.000339310309088
2008-09-03,1.0036832977945962
2008-09-04,1.0201284860161854
2008-09-05,1.0279706065938339
2008-09-08,1.014646632241406
2008-09-09,1.022832888935954
2008-09-10,1.0226184692371036
2008-09-11,1.0209754797771997
2008-09-12,1.0172563083180652
2008-09-15,1.0388008920684881
2008-09-16,1.0401688249579093
2008-09-17,1.0619093710981906
2008-09-18,1.0491211130239106
2008-09-19,1.0063881844907923
2008-09-22,1.0184267259772093
2008-09-23,1.0235622628571135
2008-09-24,1.0248095013586953
2008-09-25,1.013110010770069
2008-09-26,1.0186881044106149
2008-09-29,1.0548209671017492
2008-09-30,1.0414614453633688
2008-10-01,1.0435927841290455
2008-10-02,1.062982269660027
2008-10-03,1.0547107031397742
2008-10-06,1.0963779125036208
2008-10-07,1.1125677101554996
2008-10-08,1.143480463649332
2008-10-09,1.172547083007971
2008-10-10,1.203264079000852
2008-10-13,1.1172805943365973
2008-10-14,1.1108800973745547
2008-10-15,1.1515751301071182
2008-10-16,1.1548143538706745
2008-10-17,1.1477730985945551
2008-10-20,1.1336821258049958
2008-10-21,1.142395687372902
2008-10-22,1.1649462994507247
2008-10-23,1.1654170041806975
2008-10-24,1.1902101492719193
2008-10-27,1.1956506639840445
2008-10-28,1.1305230750302546
2008-10-29,1.1333721984842298
2008-10-30,1.125452481466999
2008-10-31,1.116491099245408
2008-11-03,1.115019277219327
2008-11-04,1.0940829637461267
2008-11-05,1.1104000094589057
2008-11-06,1.1334334832887591
2008-11-07,1.123447899472893
2008-11-10,1.122474008306378
2008-11-11,1.1364367600911018
2008-11-12,1.1509916805198104
2008-11-13,1.1321545745132655
2008-11-14,1.1374224316169046
2008-11-17,1.1499868835801716
2008-11-18,1.1466342565313032
2008-11-19,1.1708307172536931
2008-11-20,1.193734561496576
2008-11-21,1.1841308197585947
2008-11-24,1.1465374888773623
2008-11-25,1.1445459819337156
2008-11-26,1.1354548567406728
2008-11-27,1.1300507886667188
2008-11-28,1.1272709919091233
2008-12-01,1.1651213053703553
2008-12-02,1.1483744438982255
2008-12-03,1.139993451241433
2008-12-04,1.1478032690651307
2008-12-05,1.147826109115882
2008-12-08,1.119439609444487
2008-12-09,1.122245170272365
2008-12-10,1.118596551048798
2008-12-11,1.1264931383687378
2008-12-12,1.1304818774888885
2008-12-15,1.1336231853190313
2008-12-16,1.1224706889811407
2008-12-17,1.124660691422547
2008-12-18,1.1294456798258672
2008-12-19,1.1287956859293828
2008-12-22,1.132858185929383
2008-12-23,1.1349756938639532
2008-12-24,1.1337094995463262
2008-12-26,1.132779506870545
2008-12-29,1.1334555078471076
2008-12-30,1.1292115014994513
2008-12-31,1.1292115014994513
2009-01-02,1.1292115014994513
2009-01-05,1.1292115014994513
2009-01-06,1.1292115014994513
2009-01-07,1.1292115014994513
2009-01-08,1.1292115014994513
2009-01-09,1.1292115014994513
2009-01-12,1.1292115014994513
2009-01-13,1.1292115014994513
2009-01-14,1.1292115014994513
2009-01-15,1.1292115014994513
2009-01-16,1.1292115014994513
2009-01-19,1.1292115014994513
2009-01-20,1.1292115014994513
2009-01-21,1.1292115014994513
2009-01-22,1.1292115014994513
2009-01-23,1.1292115014994513
2009-01-26,1.1292115014994513
2009-01-27,1.1292115014994513
2009-01-28,1.1292115014994513
2009-01-29,1.1292115014994513
2009-01-30,1.1292115014994513
2009-02-02,1.1292115014994513
2009-02-03,1.1292115014994513
2009-02-04,1.1291468469439532
2009-02-05,1.128446090082797
2009-02-06,1.1249780226839876
2009-02-09,1.1243808048676645
2009-02-10,1.1264635811703085
2009-02-11,1.1261476736624088
2009-02-12,1.1277271949605758
2009-02-13,1.1276521849464367
2009-02-16,1.1282505389555284
2009-02-17,1.1300819396778987
2009-02-18,1.1304495487854653
2009-02-19,1.1311380367425852
2009-02-20,1.1371763529274772
2009-02-23,1.1441590160530035
2009-02-24,1.1412393978634379
2009-02-25,1.1449968387114484
2009-02-26,1.1419017820605863
2009-02-27,1.149557811296174
2009-03-02,1.1630955096364153
2009-03-03,1.1649452522790131
2009-03-04,1.1464350571471749
2009-03-05,1.1647603533067743
2009-03-06,1.1664150964883213
2009-03-09,1.166493842674753
2009-03-10,1.1411230191902615
2009-03-11,1.1393817381688005
2009-03-12,1.131332537185568
2009-03-13,1.1303060366690352
2009-03-16,1.1260973667808474
2009-03-17,1.1234532780798052
2009-03-18,1.1206729145880159
2009-03-19,1.1202873458758487
2009-03-20,1.1215822878259651
2009-03-23,1.1089877678650575
2009-03-24,1.11037145522647
2009-03-25,1.1086198066063906
2009-03-26,1.1057055759795082
2009-03-27,1.1072935409310811
2009-03-30,1.111540098472856
2009-03-31,1.1097576174160497
2009-04-01,1.1084839281113223
2009-04-02,1.1039407494135451
2009-04-03,1.103471504039066
2009-04-06,1.1038225050156285
2009-04-07,1.1048190046494175
2009-04-08,1.1043385053818393
2009-04-09,1.1027499385611608
2009-04-13,1.1027499385611608
2009-04-14,1.1027278405728034
2009-04-15,1.1026103178583608
2009-04-16,1.1041832694455294
2009-04-17,1.1059190024695458
2009-04-20,1.098528573185683
2009-04-21,1.0991234539918815
2009-04-22,1.1027438691799893
2009-04-23,1.1005279122872225
2009-04-24,1.105922895135206
2009-04-27,1.106236048140737
2009-04-28,1.1015081640011843
2009-04-29,1.1107234474874577
2009-04-30,1.1148931198483574
2009-05-01,1.115599623144256
2009-05-04,1.1289619656644452
2009-05-05,1.1249835705908318
2009-05-06,1.1299720987663644
2009-05-07,1.1223761209208534
2009-05-08,1.1364159244137657
2009-05-11,1.127225995178618
2009-05-12,1.1260666082590847
2009-05-13,1.1089024707123785
2009-05-14,1.1123690090275213
2009-05-15,1.1087370088736341
2009-05-18,1.125840462361506
2009-05-19,1.1355610720926586
2009-05-20,1.1415773453028668
2009-05-21,1.1228188054738268
2009-05-22,1.1241255335014666
2009-05-25,1.1240961380047634
2009-05-26,1.1388395320312323
2009-05-27,1.1342640434683782
2009-05-28,1.1324630748732007
2009-05-29,1.1375584191521753
2009-06-01,1.1658659177730168
2009-06-02,1.1666706564436042
2009-06-03,1.153259893145508
2009-06-04,1.1579609420901626
2009-06-05,1.1582614570911132
2009-06-08,1.149767484599186
2009-06-09,1.1503556039756906
2009-06-10,1.1548204825612332
