date,price,price_diff,sigma_price,ann_std,raw_forecast,scaled_forecast,capped_forecast,N_unrounded,position,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2006-01-23,5348.72021484375,-0.2998046875,,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-01-24,5334.2998046875,-14.42041015625,,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-01-25,5427.08984375,92.7900390625,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-01-26,5548.91015625,121.8203125,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-01-27,5647.419921875,98.509765625,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-01-30,5660.02978515625,12.60986328125,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-01-31,5674.14990234375,14.1201171875,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-01,5726.52978515625,52.3798828125,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-02,5649.60009765625,-76.9296875,,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-02-03,5657.1201171875,7.52001953125,48.60826779010694,0.14182697945516776,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-06,5666.77978515625,9.65966796875,48.586193651777286,0.14175919443665558,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-07,5672.919921875,6.14013671875,48.56960351395754,0.14171066286469663,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-08,5666.41015625,-6.509765625,48.58819158262828,0.14175775025295284,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-02-09,5743.68017578125,77.27001953125,50.0361201747921,0.14564782037698948,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-10,5701.47021484375,-42.2099609375,50.8501728681994,0.14785765517986132,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,1,OOS
2006-02-13,5756.330078125,54.85986328125,51.52125795129849,0.1496430160108224,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-14,5763.39990234375,7.06982421875,50.364660154804845,0.14622461585685945,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-15,5764.3701171875,0.97021484375,50.07978753806625,0.14535724237465444,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1,OOS
2006-02-16,5789.25,24.8798828125,50.15046642141416,0.14553210321462312,20.0,16.04067349332825,16.04067349332825,7.994807896254053,8,0.0,0.0,8.0,8.0,0.0,11.029244067049026,-19.029244067049028,24980.97075593295,0.000761169762681966,1,OOS
2006-02-17,5795.47998046875,6.22998046875,49.22253530490981,0.14278032652133973,20.0,16.04067349332825,16.04067349332825,8.116286979554095,8,8.0,59.518790876492844,0.0,0.0,0.0,0.0,59.518790876492844,25040.489546809444,0.0,1,OOS
2006-02-20,5793.9501953125,-1.52978515625,49.17553090610732,0.1426428044552425,19.953746622146518,16.003576726722684,16.003576726722684,8.112885567913711,8,8.0,-14.605200168211013,0.0,0.0,0.0,0.0,-14.605200168211013,25025.884346641233,0.0005832633639573532,1,OOS
2006-02-21,5801.0400390625,7.08984375,49.13411653720398,0.14252375259191058,19.966110044545548,16.013492607820833,16.013492607820833,8.124351172837455,8,8.0,67.60844076052308,0.0,0.0,0.0,0.0,67.60844076052308,25093.492787401756,0.0,1,OOS
2006-02-22,5862.06005859375,61.02001953125,49.98449835547466,0.14471315562408024,19.973517889771177,16.019433949148503,16.019433949148503,7.923727667964789,8,8.0,581.6901121246628,0.0,0.0,0.0,0.0,581.6901121246628,25675.18289952642,0.0,1,OOS
2006-02-23,5857.8798828125,-4.18017578125,49.13766275018266,0.14226847666983972,19.9194660881795,15.976082584095593,15.976082584095593,8.03978444568299,8,8.0,-39.86862743459642,0.0,0.0,0.0,0.0,-39.86862743459642,25635.314272091822,0.0015528079231455758,1,OOS
2006-02-24,5870.7900390625,12.91015625,48.89500922269009,0.14154781609997752,19.932597736683764,15.986614608399893,15.986614608399893,8.098081462762625,8,8.0,122.67784325405955,0.0,0.0,0.0,0.0,122.67784325405955,25757.99211534588,0.0,1,OOS
2006-02-27,5915.14990234375,44.35986328125,49.257246749712955,0.14244776914575483,19.942422794127566,15.994494635325355,15.994494635325355,8.009397154431575,8,8.0,420.5324143068865,0.0,0.0,0.0,0.0,420.5324143068865,26178.52452965277,0.0,1,OOS
2006-02-28,5796.0400390625,-119.10986328125,53.0379326645264,0.15167259904512312,18.86439424056278,15.129879433114473,15.129879433114473,7.213150185992246,7,8.0,-1136.788585393224,1.0,1.0,0.0,1.3829400805645855,-1139.1715254737885,25039.353004178978,0.0435154977578448,1,OOS
2006-03-01,5866.60986328125,70.56982421875,53.99450194689326,0.15412975688574562,18.595877814401817,14.914520217132303,14.914520217132303,6.918808672306518,7,7.0,588.8319199773832,0.0,0.0,0.0,0.0,588.8319199773832,25628.18492415636,0.02102256010926169,1,OOS
2006-03-02,5783.490234375,-83.11962890625,55.33556978870278,0.15729991861155304,17.73046530468164,14.220430241859148,14.220430241859148,6.49190043969865,6,7.0,-700.477227386611,1.0,1.0,0.0,1.3925550979271997,-702.8697824845383,24925.315141671825,0.047871658563545715,1,OOS
2006-03-03,5721.4599609375,-62.0302734375,55.22758630587555,0.15654175570314402,16.560485667394442,13.282067174080819,13.282067174080819,6.155384748874773,6,6.0,-448.33057234296575,0.0,0.0,0.0,0.0,-448.33057234296575,24476.98456932886,0.06499755012535378,1,OOS
2006-03-06,5754.06005859375,32.60009765625,55.19105610603118,0.15635538752880204,15.798165991942438,12.670661123507543,12.670661123507543,5.860304694974653,6,6.0,235.03470465308055,0.0,0.0,0.0,0.0,235.03470465308055,24712.01927398194,0.056019400711820044,1,OOS
2006-03-07,5739.27978515625,-14.7802734375,52.810334766176005,0.1490101400505909,15.051575018932276,12.07187002195143,12.07187002195143,5.935919416625938,6,6.0,-105.44283107039519,0.0,0.0,0.0,0.0,-105.44283107039519,24606.576442911544,0.060047237763941094,1,OOS
2006-03-08,5673.35986328125,-65.919921875,54.55633804513315,0.15389447218889393,13.999504816823823,11.228074291747351,11.228074291747351,5.391116868614335,5,6.0,-471.73827789444476,1.0,1.0,0.0,1.3533293808887015,-474.09160727533344,24132.484835636213,0.07815718153630007,1,OOS
2006-03-09,5732.22021484375,58.8603515625,55.02788960651073,0.15511519923954303,13.432216448344793,10.7730899169806,10.7730899169806,5.089067259407088,5,5.0,350.33839254872873,0.0,0.0,0.0,0.0,350.33839254872873,24482.82322818494,0.06477451773674575,1,OOS
2006-03-10,5804.919921875,72.69970703125,54.18975549734963,0.15186589765559344,13.347741436687885,10.705338112963924,10.705338112963924,5.097598537832534,5,5.0,432.9631490423344,0.0,0.0,0.0,0.0,432.9631490423344,24915.786377227276,0.04823565021761146,1,OOS
2006-03-13,5855.16015625,50.240234375,50.8782587239031,0.14128480969001647,13.548247190292836,10.86615047931946,10.86615047931946,5.48814395838128,5,5.0,300.6129157135729,0.0,0.0,0.0,0.0,300.6129157135729,25216.39929294085,0.036752462333089375,1,OOS
2006-03-14,5870.8798828125,15.7197265625,48.24664756862956,0.1333687057092827,13.809727212112357,11.075866262071225,11.075866262071225,5.884700298976959,6,5.0,94.46723808243405,1.0,1.0,0.0,1.4112352538397304,92.05600282859432,25308.45529576944,0.033235992078078716,1,OOS
2006-03-15,5898.47998046875,27.60009765625,48.37564248691335,0.1337016709590009,14.18499963963907,11.37684738612146,11.37684738612146,5.9754529227622175,6,6.0,199.89688743953593,0.0,0.0,0.0,0.0,199.89688743953593,25508.352183208975,0.02560008092452573,1,OOS
2006-03-16,5897.7900390625,-0.68994140625,48.38063018976824,0.13371693392178338,14.518798981812841,11.64456569912632,11.64456569912632,6.063887445933279,6,6.0,-5.039992738631554,0.0,0.0,0.0,0.0,-5.039992738631554,25503.312190470344,0.025792604866542505,1,OOS
2006-03-17,5882.3798828125,-15.41015625,47.80976897851878,0.13205968108107674,14.74549161263803,11.826380822846843,11.826380822846843,6.24343497291556,6,6.0,-112.72837639320642,0.0,0.0,0.0,0.0,-112.72837639320642,25390.583814077138,0.030098744284962266,1,OOS
2006-03-20,5902.7900390625,20.41015625,45.4770928834059,0.1254252984506083,15.047257333083547,12.068407092504117,12.068407092504117,6.700992123069899,7,6.0,148.9484366727993,1.0,1.0,0.0,1.4359049771705876,146.5125316956287,25537.096345772767,0.02450207547615784,1,OOS
2006-03-21,5911.85986328125,9.06982421875,45.477487009058244,0.12542570154630636,15.363528615026492,12.322067310952276,12.322067310952276,6.8623109802943985,7,7.0,76.87222056702012,0.0,0.0,0.0,0.0,76.87222056702012,25613.968566339787,0.021565614313881643,1,OOS
2006-03-22,5932.31005859375,20.4501953125,45.530465074350936,0.1255581187796869,15.666977089271043,12.565443205822548,12.565443205822548,6.983073124064324,7,7.0,172.91317460115536,0.0,0.0,0.0,0.0,172.91317460115536,25786.881740940942,0.014960460749734275,1,OOS
2006-03-23,5947.10986328125,14.7998046875,45.54296004636643,0.1255864394595254,15.944731549412307,12.788211636144633,12.788211636144633,7.150941291253694,7,7.0,124.02862285554875,0.0,0.0,0.0,0.0,124.02862285554875,25910.91036379649,0.010222660392993013,1,OOS
2006-03-24,5973.14013671875,26.0302734375,45.5587079369395,0.1255945576990747,16.199670045304202,12.992680894818736,12.992680894818736,7.195305390915878,7,7.0,219.29200103972107,0.0,0.0,0.0,0.0,219.29200103972107,26130.202364836212,0.001845870448574027,1,OOS
2006-03-27,5912.259765625,-60.88037109375,45.48351063820227,0.12494153777090371,15.96964051867164,12.808189468291848,12.808189468291848,7.21802103364811,7,7.0,-511.8639941547881,0.0,0.0,0.0,0.0,-511.8639941547881,25618.338370681424,0.021398691065908394,1,OOS
2006-03-28,5890.6298828125,-21.6298828125,44.932688378969466,0.12334698418904251,15.595209907242367,12.507883509099637,12.507883509099637,7.166123858719306,7,7.0,-181.85760057962034,0.0,0.0,0.0,0.0,-181.85760057962034,25436.480770101804,0.028345514993041023,1,OOS
2006-03-29,5914.77978515625,24.14990234375,44.17507331192288,0.12114682649032411,15.427397173255516,12.373292045404344,12.373292045404344,7.176372181092214,7,7.0,203.38227967330022,0.0,0.0,0.0,0.0,203.38227967330022,25639.863049775104,0.02057646447062039,1,OOS
2006-03-30,5984.18994140625,69.41015625,45.622407898563566,0.12498272817905447,15.696324545716955,12.588980854157976,12.588980854157976,6.91651246599206,7,7.0,591.2063706074841,0.0,0.0,0.0,0.0,591.2063706074841,26231.069420382588,0.0,1,OOS
2006-03-31,5970.080078125,-14.10986328125,45.76329817926809,0.12535945888256558,15.845800045667179,12.708865238655653,12.708865238655653,7.008329247826827,7,7.0,-119.65913600544445,0.0,0.0,0.0,0.0,-119.65913600544445,26111.410284377143,0.004561733038320753,1,OOS
2006-04-03,6024.0498046875,53.9697265625,46.42577750531489,0.1270527292662033,16.083442701616104,12.899462651263855,12.899462651263855,6.94201541058545,7,7.0,458.59757670841645,0.0,0.0,0.0,0.0,458.59757670841645,26570.00786108556,0.0,1,OOS
2006-04-04,6013.85009765625,-10.19970703125,46.52915447444876,0.12732945294640122,16.240231350706352,13.02521242763969,13.02521242763969,6.937172829708124,7,7.0,-87.5339588712668,0.0,0.0,0.0,0.0,-87.5339588712668,26482.473902214293,0.0032944649218365142,1,OOS
2006-04-05,6029.2001953125,15.35009765625,46.52707536552369,0.1273135546728634,16.450073840364105,13.193513170721046,13.193513170721046,6.993809391324026,7,7.0,132.03573930845596,0.0,0.0,0.0,0.0,132.03573930845596,26614.50964152275,0.0,1,OOS
2006-04-06,6031.39013671875,2.18994140625,46.53602647313607,0.1273396940732663,16.64597741003011,13.35063443058054,13.35063443058054,7.115925700061464,7,7.0,18.723619857919402,0.0,0.0,0.0,0.0,18.723619857919402,26633.23326138067,0.0,1,OOS
2006-04-07,5952.919921875,-78.47021484375,47.84651638620346,0.13054415974471373,16.350441778072064,13.113604901686367,13.113604901686367,6.975893229740492,7,7.0,-664.3664123376366,0.0,0.0,0.0,0.0,-664.3664123376366,25968.866849043032,0.024945015342954863,1,OOS
2006-04-10,6003.39990234375,50.47998046875,48.55822911428851,0.13240726831689686,16.378678682402967,13.136251849828085,13.136251849828085,6.822096122687511,7,7.0,427.98816016473575,0.0,0.0,0.0,0.0,427.98816016473575,26396.855009207768,0.008875311902729416,1,OOS
2006-04-11,5908.47021484375,-94.9296875,51.60560961453049,0.14039523398462092,15.837347456772374,12.702085977723907,12.702085977723907,6.3024944220264985,6,7.0,-807.2448036912829,1.0,1.0,0.0,1.4355231914439939,-809.6803268827268,25587.174682325043,0.039276439656782305,1,OOS
2006-04-12,5901.25,-7.22021484375,51.01548536969423,0.13880274013162391,15.286816710829811,12.260541780538754,12.260541780538754,6.178021760963308,6,6.0,-52.47948325867765,0.0,0.0,0.0,0.0,-52.47948325867765,25534.695199066366,0.04124689073734169,1,OOS
2006-04-13,5918.56982421875,17.31982421875,46.25652640878163,0.12595875525277328,14.871725999087438,11.92762505168012,11.92762505168012,6.602630522469319,7,6.0,125.9089442056138,1.0,1.0,0.0,1.4341963836019627,123.47474782201185,25658.169946888374,0.03661077515159144,1,OOS
2006-04-18,5902.580078125,-15.98974609375,44.733607759706366,0.12170718434703263,14.38844466674965,11.540017148807566,11.540017148807566,6.494595249897677,6,7.0,-138.42223987873876,1.0,1.0,0.0,1.4599505577551668,-140.88219043649394,25517.287756451882,0.04190048928632917,1,OOS
2006-04-19,5993.759765625,91.1796875,44.75654445045282,0.12162217647897218,14.46131249522626,11.598459601045622,11.598459601045622,6.426952044657082,6,6.0,677.1774781476706,0.0,0.0,0.0,0.0,677.1774781476706,26194.465234599553,0.01647445589782552,1,OOS
2006-04-20,6063.27978515625,69.52001953125,44.29128830423842,0.12000963950182947,14.745990030526567,11.826780570777505,11.826780570777505,6.602190930498396,7,6.0,513.4354601036757,1.0,1.0,0.0,1.4926649269374088,510.9427951767383,26705.408029776292,0.0,1,OOS
2006-04-21,6094.75,31.47021484375,44.27369840745841,0.11988349657667177,15.014170891869895,12.041870652475898,12.041870652475898,6.67728434199772,7,7.0,271.86076983390376,0.0,0.0,0.0,0.0,271.86076983390376,26977.268799610196,0.0,1,OOS
2006-04-24,6079.08984375,-15.66015625,44.29026936011357,0.11988373320584769,15.191615354061396,12.184187086536554,12.184187086536554,6.747341952642222,7,7.0,-135.8091881829314,0.0,0.0,0.0,0.0,-135.8091881829314,26841.459611427264,0.005034208214024014,1,OOS
2006-04-25,6078.7998046875,-0.2900390625,42.096914429758066,0.11359542270490386,15.357625895448049,12.31733313107825,12.31733313107825,7.175825476879802,7,7.0,-2.523426641710103,0.0,0.0,0.0,0.0,-2.523426641710103,26838.936184785554,0.005127747210149024,1,OOS
2006-04-26,6107.1201171875,28.3203125,41.35561484079914,0.11131942368542541,15.590184839102818,12.503853235234224,12.503853235234224,7.387090365802387,7,7.0,246.79089337587357,0.0,0.0,0.0,0.0,246.79089337587357,27085.727078161428,0.0,1,OOS
2006-04-27,6067.740234375,-39.3798828125,40.76606269259694,0.10929864744695479,15.628955916742497,12.534948945104352,12.534948945104352,7.541051898825717,8,7.0,-345.4548830544809,1.0,1.0,0.0,1.520813125430653,-347.97569617991155,26737.751381981514,0.01284719790521992,1,OOS
2006-04-28,6009.89013671875,-57.85009765625,41.64016031057516,0.11142560753834062,15.40127605921467,12.352342032323785,12.352342032323785,7.298915212693823,7,8.0,-584.7948427111843,1.0,1.0,0.0,1.518818852345634,-587.3136615635299,26150.437720417984,0.034530708924463235,1,OOS
2006-05-02,6051.2900390625,41.39990234375,42.101598230937654,0.11262861272963463,15.374175721352362,12.330606648763377,12.330606648763377,7.169697782188276,7,7.0,365.64046379260253,0.0,0.0,0.0,0.0,365.64046379260253,26516.078184210586,0.02103133108839954,1,OOS
2006-05-03,5968.9599609375,-82.330078125,44.65901113996659,0.119323938842116,14.976078101479954,12.011318951821156,12.011318951821156,6.679890251734807,7,7.0,-727.4810711718164,0.0,0.0,0.0,0.0,-727.4810711718164,25788.59711303877,0.047889796769328856,1,OOS
2006-05-04,6039.31982421875,70.35986328125,46.2484710328151,0.1235745125766234,14.91609189852134,11.963207997032974,11.963207997032974,6.310488960418926,6,7.0,625.5481416891562,1.0,1.0,0.0,1.5341072988100584,623.0140343903461,26411.611147429117,0.024888234633207763,1,OOS
2006-05-05,6113.2900390625,73.97021484375,47.68863981753405,0.12730701700526434,15.163267315764882,12.161451005212015,12.161451005212015,6.138584313234867,6,6.0,564.8952995748259,0.0,0.0,0.0,0.0,564.8952995748259,26976.506447003943,0.004032405363987684,1,OOS
2006-05-08,6127.97998046875,14.68994140625,47.648290851134156,0.12718805567477942,15.397447628475131,12.349271501949547,12.349271501949547,6.236541458944637,6,6.0,111.96316769288387,0.0,0.0,0.0,0.0,111.96316769288387,27088.469614696827,0.0,1,OOS
2006-05-09,6140.72021484375,12.740234375,47.657758532945984,0.127209116851956,15.61940786227962,12.527291083897577,12.527291083897577,6.280599857912547,6,6.0,97.5926628629677,0.0,0.0,0.0,0.0,97.5926628629677,27186.062277559795,0.0,1,OOS
2006-05-10,6118.3798828125,-22.34033203125,47.87242678307775,0.12775934050235624,15.7020166549275,12.593546117424712,12.593546117424712,6.305873959066931,6,6.0,-171.23184241808485,0.0,0.0,0.0,0.0,-171.23184241808485,27014.83043514171,0.006298515786135929,1,OOS
2006-05-11,6054.72021484375,-63.65966796875,49.382780065698675,0.13166017947598968,15.331083379491618,12.296045139470824,12.296045139470824,6.000905366885525,6,6.0,-490.8917941065738,0.0,0.0,0.0,0.0,-490.8917941065738,26523.938641035136,0.02435526078637713,1,OOS
2006-05-12,5916.27978515625,-138.4404296875,55.16761721660636,0.14686386909955207,13.966577529201725,11.201665498259002,11.201665498259002,4.985320666562326,5,6.0,-1074.0142048958223,1.0,1.0,0.0,1.529940481437638,-1076.54414537726,25447.394495657878,0.06395438089381066,1,OOS
2006-05-15,5857.02978515625,-59.25,55.11199725566139,0.14676547754512687,12.351371164005725,9.906215601836275,9.906215601836275,4.505110326479645,5,5.0,-378.90415146946907,0.0,0.0,0.0,0.0,-378.90415146946907,25068.49034418841,0.07789182235190031,1,OOS
2006-05-16,5851.919921875,-5.10986328125,54.99679020285047,0.1464427236772941,10.817739502645876,8.67619136489108,8.67619136489108,3.9393970693596683,4,5.0,-32.830876820662525,1.0,1.0,0.0,1.5039436598973814,-35.334820480559905,25033.155523707846,0.07919156264234058,1,OOS
2006-05-17,5652.72021484375,-199.19970703125,64.94714643787013,0.17434441294066352,9.36112342128387,7.50793621657812,7.50793621657812,2.989438193228818,3,4.0,-1015.2760977465659,1.0,1.0,0.0,1.4405321691761725,-1017.7166299157421,24015.438893792107,0.1166267976361114,1,OOS
2006-05-18,5666.06982421875,13.349609375,63.527011480685864,0.17050519509916684,8.028832861220128,6.439394322966825,6.439394322966825,2.593336128736449,3,3.0,51.46671970607713,0.0,0.0,0.0,0.0,51.46671970607713,24066.905613498184,0.11473366875335447,1,OOS
2006-05-19,5672.27978515625,6.2099609375,63.585527433226616,0.1706665785150263,6.786666694861265,5.443135228015736,5.443135228015736,2.2020364419367517,2,3.0,23.784751768573187,1.0,1.0,0.0,1.4483587257061503,21.336393042867037,24088.242006541048,0.11394884037971849,1,OOS
2006-05-22,5546.240234375,-126.03955078125,65.7333089081108,0.1774292708734919,5.530745008335877,4.435843742678541,4.435843742678541,1.7535519292451438,2,2.0,-323.99664231960196,0.0,0.0,0.0,0.0,-323.99664231960196,23764.245364221446,0.12586658848945628,1,OOS
2006-05-23,5678.490234375,132.25,70.69991113940279,0.19247617106606849,4.752825269529648,3.8119259159682457,3.8119259159682457,1.364182155098625,1,2.0,338.1099209785462,1.0,1.0,0.0,1.4517609712075445,335.65816000733867,24099.903524228786,0.11351988830976886,1,OOS
2006-05-24,5587.22998046875,-91.26025390625,71.94439534208237,0.19623285223304193,3.726475889722198,2.988759151389683,2.988759151389683,1.067003048517148,1,1.0,-116.57587162975688,0.0,0.0,0.0,0.0,-116.57587162975688,23983.32765259903,0.11780796322255173,1,OOS
2006-05-25,5706.06005859375,118.830078125,75.6410200041331,0.20718112473148828,3.1224587352640967,2.504317053438102,2.504317053438102,0.826844066185726,1,1.0,152.22134639695287,0.0,0.0,0.0,0.0,152.22134639695287,24135.548998995982,0.11220872105048472,1,OOS
2006-05-26,5788.35986328125,82.2998046875,76.29429508187056,0.20927820554349452,2.8050664799567646,2.2497577766033023,2.2497577766033023,0.7289376174019101,1,1.0,104.84185137029272,0.0,0.0,0.0,0.0,104.84185137029272,24240.390850366275,0.1083522651099408,1,OOS
2006-05-29,5755.02001953125,-33.33984375,75.76003665770918,0.20793946518026726,2.399012683488671,1.9240889581097498,1.9240889581097498,0.6304721816408065,1,1.0,-42.51175375655293,0.0,0.0,0.0,0.0,-42.51175375655293,24197.879096609722,0.1099159985157766,1,OOS
2006-05-30,5622.43017578125,-132.58984375,77.43187449612087,0.213063731222095,1.5996558635884122,1.2829778704754875,1.2829778704754875,0.4162403888770744,0,1.0,-170.57744738133624,1.0,1.0,0.0,1.446656486409146,-173.0241038677454,24024.854992741977,0.11628044004839842,1,OOS
2006-05-31,5692.85986328125,70.4296875,78.69387901371245,0.2167097360312361,1.0575996231243785,0.8482305120602581,0.8482305120602581,0.26823774841177284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24024.854992741977,0.11628044004839842,1,OOS
2006-06-01,5707.58984375,14.72998046875,78.66990647194798,0.21665940879919499,0.5871905130523737,0.47094656491265124,0.47094656491265124,0.1486376153558673,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24024.854992741977,0.11628044004839842,1,OOS
2006-06-02,5687.0400390625,-20.5498046875,78.69160350385455,0.21673108479234543,0.07556597521247524,0.06060645677941255,0.06060645677941255,0.019031986321966697,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,24024.854992741977,0.11628044004839842,1,OOS
2006-06-05,5621.18994140625,-65.85009765625,77.27202908571988,0.21317068079844817,-0.6153832879352841,-0.4935581197510348,-0.4935581197510348,-0.15963463295158217,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,24024.854992741977,0.11628044004839842,1,OOS
2006-06-06,5502.81005859375,-118.3798828125,78.04093955056796,0.21606474295330028,-1.5050190583484149,-1.2070759658101629,-1.2070759658101629,-0.39589561967013404,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,24024.854992741977,0.11628044004839842,1,OOS
2006-06-07,5543.93017578125,41.1201171875,78.25468039243164,0.21686867240690633,-2.2344346295892787,-1.7920918167713733,-1.7920918167713733,-0.582155488472513,-1,0.0,0.0,1.0,1.0,0.0,1.4194641863099766,-2.419464186309977,24022.435528555667,0.11636943654085138,1,OOS
2006-06-08,5383.27978515625,-160.650390625,82.25698154542877,0.22908883528205343,-3.04746128488148,-2.44416657271712,-2.44416657271712,-0.7834219797031231,-1,-1.0,203.2057357376907,0.0,0.0,0.0,0.0,203.2057357376907,24225.641264293357,0.10889480731124711,1,OOS
2006-06-09,5464.080078125,80.80029296875,84.16614187941057,0.23495028697235362,-3.62723868366272,-2.909167570350172,-2.909167570350172,-0.8963262030829076,-1,-1.0,-102.13922293653013,0.0,0.0,0.0,0.0,-102.13922293653013,24123.502041356827,0.11265185097184517,1,OOS
