date,equity
2005-12-21,100000.0
2005-12-22,100000.0
2005-12-23,100000.0
2005-12-27,100000.0
2005-12-28,100000.0
2005-12-29,100000.0
2005-12-30,100000.0
2006-01-02,100000.0
2006-01-03,100000.0
2006-01-04,100000.0
2006-01-05,100000.0
2006-01-06,99997.71455004883
2006-01-09,100021.21545337341
2006-01-10,100018.91552614614
2006-01-11,100039.06809678505
2006-01-12,99957.89984863969
2006-01-13,99973.40565590703
2006-01-16,99973.40565590703
2006-01-17,99926.59385369255
2006-01-18,99876.55707363386
2006-01-19,99947.74489240232
2006-01-20,99709.85818818647
2006-01-23,99721.54195474338
2006-01-24,99734.5115013481
2006-01-25,99734.5115013481
2006-01-26,99734.5115013481
2006-01-27,99734.5115013481
2006-01-30,99732.22021120007
2006-01-31,99706.6014915442
2006-02-01,99718.53662326909
2006-02-02,99660.27221538646
2006-02-03,99623.83442644644
2006-02-06,99623.83442644644
2006-02-07,99623.83442644644
2006-02-08,99621.5602033684
2006-02-09,99630.94577283626
2006-02-10,99614.83638663271
2006-02-13,99635.56642230236
2006-02-14,99571.98397263086
2006-02-15,99547.24803540102
2006-02-16,99547.24803540102
2006-02-17,99538.185659751
2006-02-20,99530.57102290365
2006-02-21,99544.72087188973
2006-02-22,99896.74567307698
2006-02-23,99851.41674174197
2006-02-24,99921.43622378609
2006-02-27,100188.71851212574
2006-02-28,99463.08394998018
2006-03-01,99920.43300273869
2006-03-02,99486.87874017417
2006-03-03,99152.03607734943
2006-03-06,99059.97678121856
2006-03-07,99048.05515541097
2006-03-08,99061.03005323806
2006-03-09,99029.77379803298
2006-03-10,99075.82157206483
2006-03-13,99089.39380670698
2006-03-14,99149.38407107616
2006-03-15,99312.70453631866
2006-03-16,99332.40461236284
2006-03-17,99272.39534214158
2006-03-20,99341.80953215681
2006-03-21,99269.07793893624
2006-03-22,99486.23078756781
2006-03-23,99492.33217001332
2006-03-24,99647.57301750535
2006-03-27,99318.01383046132
2006-03-28,99042.05977002102
2006-03-29,99356.30301453058
2006-03-30,99649.33766480928
2006-03-31,99470.91194198292
2006-04-03,99795.69752661645
2006-04-04,99865.8333251554
2006-04-05,100055.48255425216
2006-04-06,100015.56881265965
2006-04-07,99353.34294563808
2006-04-10,99624.25630916771
2006-04-11,99001.78960339268
2006-04-12,98986.9945041652
2006-04-13,99083.18290828369
2006-04-17,99045.04309048265
2006-04-18,99186.58878776216
2006-04-19,99667.48409294405
2006-04-20,100025.47521799774
2006-04-21,100178.35809488031
2006-04-24,100052.87839143604
2006-04-25,99954.68726928603
2006-04-26,100150.21110596867
2006-04-27,100021.67029675351
2006-04-28,99749.26106525505
2006-05-01,99667.24390600061
2006-05-02,99993.76597567649
2006-05-03,99509.1597439153
2006-05-04,99920.92689279781
2006-05-05,100489.51367651322
2006-05-08,100539.87292203777
2006-05-09,100612.5128033746
2006-05-10,100455.83652843324
2006-05-11,99796.23271067107
2006-05-12,98880.48676197752
2006-05-15,98913.35141693236
2006-05-16,98888.96268866703
2006-05-17,98667.3269324227
2006-05-18,98622.05419872612
2006-05-19,98619.76276997733
2006-05-22,98644.83067984409
2006-05-23,98670.28931465215
2006-05-24,98647.90330950734
2006-05-25,98428.70233994618
2006-05-26,98354.9736138905
2006-05-29,98354.9736138905
2006-05-30,98560.61577692561
2006-05-31,98457.25072201635
2006-06-01,98296.78944395644
2006-06-02,98284.06217519194
2006-06-05,98400.3458657107
2006-06-06,98405.34677982204
2006-06-07,98483.34757370509
2006-06-08,98465.33008044864
2006-06-09,98522.32753556468
2006-06-12,98672.68239392119
2006-06-13,98809.34698383007
2006-06-14,98713.25090792455
2006-06-15,98315.3132711284
2006-06-16,98362.15790998441
2006-06-19,98477.79536951175
2006-06-20,98477.8966966634
2006-06-21,98355.61348589676
2006-06-22,98422.5070124447
2006-06-23,98433.6481551769
2006-06-26,98372.27557769584
2006-06-27,98487.3956384722
2006-06-28,98418.56635299779
2006-06-29,98146.40111872621
2006-06-30,98171.21523315286
2006-07-03,98120.49323381827
2006-07-04,98120.49323381827
2006-07-05,98167.63431026711
2006-07-06,98151.53912733342
2006-07-07,98195.21240626267
2006-07-10,98185.77103683783
2006-07-11,98159.93103670096
2006-07-12,98230.15837429355
2006-07-13,98312.96973449041
